# dir	file	added	deleted	changed	total
TOTAL		149	1,609	42	2,238,290
annotations	af.xml	0	0	0	9,538
annotations	am.xml	0	0	0	7,903
annotations	ar.xml	0	0	0	7,993
annotations	ar_SA.xml	0	0	0	2
annotations	as.xml	0	0	0	8,591
annotations	ast.xml	0	0	0	42
annotations	az.xml	0	0	0	8,605
annotations	be.xml	0	0	0	9,044
annotations	bew.xml	0	0	0	235
annotations	bg.xml	0	0	0	8,421
annotations	bgn.xml	0	0	0	24
annotations	bn.xml	0	0	0	8,726
annotations	br.xml	0	0	0	3,774
annotations	bs.xml	0	0	0	8,469
annotations	ca.xml	0	0	0	8,870
annotations	ccp.xml	0	0	0	464
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	0	0	0	8,498
annotations	ckb.xml	0	0	0	2
annotations	cs.xml	0	0	0	11,358
annotations	cv.xml	0	0	0	96
annotations	cy.xml	0	0	0	8,355
annotations	da.xml	0	0	0	8,728
annotations	de.xml	0	0	0	8,219
annotations	de_CH.xml	0	0	0	1,137
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	0	0	0	8,805
annotations	el.xml	0	0	0	8,626
annotations	en.xml	0	0	0	8,547
annotations	en_001.xml	0	0	0	1,257
annotations	en_AU.xml	0	0	0	1,036
annotations	en_CA.xml	0	0	0	1,546
annotations	en_GB.xml	0	0	0	153
annotations	en_IN.xml	0	0	0	33
annotations	es.xml	0	0	0	9,183
annotations	es_419.xml	0	0	0	4,026
annotations	es_MX.xml	0	0	0	3,083
annotations	es_US.xml	0	0	0	4,015
annotations	et.xml	0	0	0	8,444
annotations	eu.xml	0	0	0	9,091
annotations	fa.xml	0	0	0	9,300
annotations	ff_Adlm.xml	0	0	0	484
annotations	fi.xml	0	0	0	9,335
annotations	fil.xml	0	0	0	9,136
annotations	fo.xml	0	0	0	7,463
annotations	fr.xml	0	0	0	7,884
annotations	fr_CA.xml	0	0	0	4,961
annotations	ga.xml	0	0	0	7,932
annotations	gd.xml	0	0	0	10,204
annotations	gl.xml	0	0	0	8,625
annotations	gu.xml	0	0	0	8,663
annotations	ha.xml	0	0	0	8,678
annotations	ha_NE.xml	0	0	0	8,678
annotations	he.xml	0	0	0	9,055
annotations	hi.xml	0	0	0	8,645
annotations	hi_Latn.xml	0	0	0	3,239
annotations	hr.xml	0	0	0	8,397
annotations	hsb.xml	0	0	0	9,664
annotations	hu.xml	0	0	0	8,748
annotations	hy.xml	0	0	0	8,658
annotations	ia.xml	0	0	0	434
annotations	id.xml	0	0	0	8,790
annotations	ig.xml	0	0	0	8,393
annotations	is.xml	0	0	0	8,396
annotations	it.xml	0	0	0	8,697
annotations	ja.xml	0	0	0	9,386
annotations	jv.xml	0	0	0	8,465
annotations	ka.xml	0	0	0	8,944
annotations	kab.xml	0	0	0	1,963
annotations	kk.xml	0	0	0	8,145
annotations	kl.xml	0	0	0	5,047
annotations	km.xml	0	0	0	8,384
annotations	kn.xml	0	0	0	8,143
annotations	ko.xml	0	0	0	7,960
annotations	kok.xml	0	0	0	8,785
