#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
ne	Nepali	नेपाली	Deva	NP	2	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
pl	Polish	polski	Latn	PL	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
pt	Portuguese	português	Latn	BR	12	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
ro	Romanian	română	Latn	RO	2	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
ru	Russian	русский	Cyrl	RU	6	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
si	Sinhala	සිංහල	Sinh	LK	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
sk	Slovak	slovenčina	Latn	SK	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
sl	Slovenian	slovenščina	Latn	SI	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
sr	Serbian	српски	Cyrl	RS	4	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
sv	Swedish	svenska	Latn	SE	3	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
ta	Tamil	தமிழ்	Taml	IN	4	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
th	Thai	ไทย	Thai	TH	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
tr	Turkish	Türkçe	Latn	TR	2	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
uk	Ukrainian	українська	Cyrl	UA	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
ur	Urdu	‫اردو‬	Arab	PK	2	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
uz	Uzbek	o‘zbek	Latn	UZ	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
vi	Vietnamese	Tiếng Việt	Latn	VN	1	modern	 ≡	modern	ICU	1.0	1.0	1.0	1.0	1.0	
cy	Welsh	Cymraeg	Latn	GB	1	modern	 ≡	modern	ICU	1.0	0.9999309487639829	1.0	1.0	1.0	🄼 grammar
ga	Irish	Gaeilge	Latn	IE	2	modern	 ≡	modern	ICU	1.0	0.9999254176610979	1.0	1.0	1.0	🄼 grammar
be	Belarusian	беларуская	Cyrl	BY	1	modern	 ≡	modern	ICU	1.0	0.9999188838416613	1.0	1.0	1.0	🄼 grammar
bs	Bosnian	bosanski	Latn	BA	1	modern	 ≡	modern	ICU	1.0	0.9999116061168567	1.0	1.0	1.0	🄼 grammar
nn	Norwegian Nynorsk	norsk nynorsk	Latn	NO	1	modern	 ≡	modern	ICU	1.0	0.9999074588191745	1.0	1.0	1.0	🄼 ordinals
sq	Albanian	shqip	Latn	AL	3	modern	 ≡	modern	ICU	1.0	0.9999056069473287	1.0	1.0	1.0	🄼 grammar
mn	Mongolian	монгол	Cyrl	MN	1	modern	 ≡	modern	ICU	1.0	0.9999052671466464	1.0	1.0	1.0	🄼 grammar
tk	Turkmen	türkmen dili	Latn	TM	1	modern	 ≡	modern	ICU	1.0	0.9999050151975684	1.0	1.0	1.0	🄼 grammar
bg	Bulgarian	български	Cyrl	BG	1	modern	 ≡	modern	ICU	1.0	0.9999047800418968	1.0	1.0	1.0	🄼 grammar
gl	Galician	galego	Latn	ES	1	modern	 ≡	modern	ICU	1.0	0.9999044342507645	1.0	1.0	1.0	🄼 grammar
as	Assamese	অসমীয়া	Beng	IN	1	modern	 ≡	modern	ICU	1.0	0.9999043428352784	1.0	1.0	1.0	🄼 grammar
zu	Zulu	isiZulu	Latn	ZA	1	modern	 ≡	modern	ICU	1.0	0.9999041319144857	1.0	1.0	1.0	🄼 grammar
sw	Swahili	Kiswahili	Latn	TZ	4	modern	 ≡	modern	ICU	1.0	0.999904049126847	1.0	1.0	1.0	🄼 grammar
et	Estonian	eesti	Latn	EE	1	modern	 ≡	modern	ICU	1.0	0.9999040214991842	1.0	1.0	1.0	🄼 grammar
mk	Macedonian	македонски	Cyrl	MK	1	modern	 ≡	modern	ICU	1.0	0.9999039938556068	1.0	1.0	1.0	🄼 grammar
or	Odia	ଓଡ଼ିଆ	Orya	IN	1	modern	 ≡	modern	ICU	1.0	0.9999028843352433	1.0	1.0	1.0	🄼 grammar
ps	Pashto	‫پښتو‬	Arab	AF	2	modern	 ≡	modern	ICU	1.0	0.9999027710257656	1.0	1.0	1.0	🄼 grammar
ka	Georgian	ქართული	Geor	GE	1	modern	 ≡	modern	ICU	1.0	0.9998997393222379	1.0	1.0	1.0	🄼 grammar
zh_Hant	Traditional Chinese	繁體中文	Hant	TW	0	modern	 ≡	modern	ICU	1.0	0.9998984771573604	1.0	1.0	1.0	🄼 grammar
km	Khmer	ខ្មែរ	Khmr	KH	1	modern	 ≡	modern	ICU	1.0	0.9998936170212765	1.0	1.0	1.0	🄼 grammar
ha	Hausa	Hausa	Latn	NG	3	modern	 ≡	modern	ICU	1.0	0.9998101566207879	1.0	1.0	1.0	🄼 grammar, 🄼 ordinals
yo	Yoruba	Èdè Yorùbá	Latn	NG	2	modern	 ≡	modern	ICU	1.0	0.9997859130807107	1.0	1.0	1.0	🄼 grammar, 🄼 ordinals
ig	Igbo	Igbo	Latn	NG	1	modern	 ≡	modern	ICU	1.0	0.9997857754927164	1.0	1.0	1.0	🄼 grammar, 🄼 ordinals
he	Hebrew	‫עברית‬	Hebr	IL	1	modern	 ≡	modern	ICU	1.0	0.9996132425742574	1.0	1.0	1.0	
zh	Chinese	中文	Hans	CN	4	modern	 ≡	modern	ICU	0.9997370496976071	0.9995937436522445	1.0	1.0	1.0	
pa	Punjabi	ਪੰਜਾਬੀ	Guru	IN	1	modern	 ≡	modern	ICU	1.0	0.9995506021930612	1.0	1.0	1.0	
te	Telugu	తెలుగు	Telu	IN	1	modern	 ≡	modern	ICU	1.0	0.9995288352808142	1.0	1.0	1.0	
nl	Dutch	Nederlands	Latn	NL	7	modern	 ≡	modern	ICU	0.9996388587937883	0.9994333207404609	1.0	1.0	1.0	
hsb	Upper Sorbian	hornjoserbšćina	Latn	DE	1	‡modern	 ≡	modern	ICU	0.9958964646464646	0.9963533896900382	1.0	1.0	1.0	🄼 grammar
dsb	Lower Sorbian	dolnoserbšćina	Latn	DE	1	‡modern	 ≡	modern	ICU	0.9958576739245885	0.9962987886944819	1.0	1.0	1.0	🄼 grammar
gd	Scottish Gaelic	Gàidhlig	Latn	GB	1	modern	 ≡	modern	ICU	1.0	0.9997581815250686	0.9996098322278579	1.0	1.0	ⓜ collation, 🄼 grammar
so	Somali	Soomaali	Latn	SO	4	modern	 ≡	modern	ICU	1.0	0.9996263777321128	0.9995833333333334	1.0	1.0	ⓜ collation, 🄼 grammar, 🄼 ordinals
sd	Sindhi	‫سنڌي‬	Arab	PK	1	modern	 ≡	modern	ICU	1.0	0.9997146661594065	0.9995812395309883	1.0	1.0	ⓜ collation, 🄼 grammar
eu	Basque	euskara	Latn	ES	1	modern	 ≡	modern	ICU	1.0	0.9997129735935706	0.999564649542882	1.0	1.0	ⓜ collation, 🄼 grammar
chr	Cherokee	ᏣᎳᎩ	Cher	US	1	‡modern	 ≡	modern	ICU	0.9954343534057256	0.9953681366399691	0.9995553579368608	1.0	1.0	🄼 grammar, 🄼 ordinals, 🄼 romanization
yue	Cantonese	粵語	Hant	HK	1	modern	 ≡	modern	ICU	1.0	0.9996876951905059	0.9995471014492754	1.0	1.0	ⓜ collation, 🄼 grammar
yue_Hans	Cantonese (Simplified)	粤语 (简体)	Hans	CN	0	‡modern	 ≡	modern	ICU	1.0	0.9996876951905059	0.9995471014492754	1.0	1.0	ⓜ collation, 🄼 grammar
kok	Konkani	कोंकणी	Deva	IN	1	modern	 ≡	modern	ICU	1.0	0.9995774796662089	0.9995335820895522	1.0	1.0	ⓜ plurals, 🄼 grammar, 🄼 ordinals
pcm	Nigerian Pidgin	Naijíriá Píjin	Latn	NG	1	modern	 ≡	modern	ICU	1.0	0.9994195608010061	0.999104744852283	1.0	1.0	ⓜ casing, ⓜ collation, 🄼 grammar, 🄼 ordinals
jv	Javanese	Jawa	Latn	ID	1	modern	 ≡	modern	ICU	1.0	0.999368553988634	0.9990684676292502	1.0	1.0	ⓜ casing, ⓜ collation, 🄼 grammar, 🄼 ordinals
no	Norwegian	norsk	Latn	NO	0	modern	 ≡	modern	ICU	1.0	0.9996302458864855	0.9986772486772487	0.974025974025974	0.8	ⓒ default_content
xh	Xhosa	IsiXhosa	Latn	ZA	1	moderate	 ≡	moderate	ICU	0.9824950144028363	0.6897587242414829	1.0	1.0	1.0	
ceb	Cebuano	Cebuano	Latn	PH	1	moderate	 ≡	moderate	ICU	1.0	0.57646337726019	1.0	1.0	1.0	
sc	Sardinian	sardu	Latn	IT	1	‡moderate	 ≡	moderate	ICU	1.0	0.9153413498836307	0.9995527728085868	1.0	1.0	ⓜ collation
br	Breton	brezhoneg	Latn	FR	1	‡moderate	 ≡	moderate	ICU	0.9931049114246314	0.9034601557819053	0.9977835241965275	1.0	1.0	
fo	Faroese	føroyskt	Latn	FO	2	‡moderate	 ≡	moderate	ICU	0.997887323943662	0.9452443723382681	0.9951067615658363	1.0	1.0	
qu	Quechua	Runasimi	Latn	PE	3	‡modern	 >	moderate	ICU	0.999848828420257	0.9695108331471968	0.9985507246376811	1.0	1.0	ⓜ plurals, ⓜ collation
cv	Chuvash	чӑваш	Cyrl	RU	1	basic	 <	moderate	ICU	1.0	0.4567720090293454	0.9980629539951574	1.0	1.0	ⓜ casing, ⓜ plurals, ⓜ collation
bs_Cyrl	Bosnian (Cyrillic)	босански (ћирилица)	Cyrl	BA	1	‡basic	 ≡	basic	ICU	1.0	0.584447373376012	0.9739669421487603	1.0	1.0	
brx	Bodo	बर’	Deva	IN	1	basic	 ≡	basic	ICU	0.9953410981697172	0.5283597342871742	0.9540280210157618	1.0	1.0	
ks	Kashmiri	‫کٲشُر‬	Arab	IN	1	basic	 ≡	basic	ICU	0.9820868786386028	0.42000408663669797	0.8368237347294939	1.0	1.0	
rm	Romansh	rumantsch	Latn	CH	1	‡basic	 ≡	basic	ICU	0.9855326611135466	0.4183254002596279	0.8131592164741336	1.0	1.0	
mai	Maithili	मैथिली	Deva	IN	1	basic	 ≡	basic	ICU	1.0	0.44268156424581007	0.7887257224064425	1.0	1.0	
ia	Interlingua	interlingua	Latn	001	1	‡basic	 ≡	basic	ICU	1.0	0.5823450551717025	0.7868934467233617	1.0	1.0	
kea	Kabuverdianu	kabuverdianu	Latn	CV	1	‡basic	 ≡	basic	ICU	0.9946666666666667	0.47394957983193275	0.7587968217934166	1.0	1.0	
ti	Tigrinya	ትግርኛ	Ethi	ET	2	basic	 ≡	basic	ICU	0.9940571428571429	0.5883520190495088	0.6668072543230704	1.0	1.0	
wo	Wolof	Wolof	Latn	SN	1	basic	 ≡	basic	ICU	0.9997106481481481	0.5520623742454729	0.5803848541278709	1.0	1.0	
mi	Māori	Māori	Latn	NZ	1	basic	 ≡	basic	ICU	1.0	0.5979713013359723	0.5593321407274896	1.0	1.0	
uz_Cyrl	Uzbek (Cyrillic)	ўзбекча (Кирил)	Cyrl	UZ	1	‡basic	 ≡	basic	ICU	0.9383009017560513	0.3266975460727309	0.5563409563409564	1.0	1.0	
tg	Tajik	тоҷикӣ	Cyrl	TJ	1	basic	 ≡	basic	ICU	0.9986076301865775	0.5112397062096594	0.4761454888993859	1.0	1.0	
tt	Tatar	татар	Cyrl	RU	1	basic	 ≡	basic	ICU	0.9991423670668954	0.2365909090909091	0.4506142506142506	1.0	1.0	
su	Sundanese	Basa Sunda	Latn	ID	1	basic	 ≡	basic	ICU	0.9929078014184397	0.11077186126038105	0.2839650145772595	1.0	1.0	
sa	Sanskrit	संस्कृत भाषा	Deva	IN	1	basic	 ≡	basic	ICU	0.9498997995991983	0.11327077747989277	0.25580293699668405	1.0	1.0	
doi	Dogri	डोगरी	Deva	IN	1	basic	 ≡	basic	ICU	1.0	0.11171466639335861	0.2507699076110867	1.0	1.0	
mni	Manipuri	মৈতৈলোন্	Beng	IN	1	basic	 ≡	basic	ICU	1.0	0.09713518352730528	0.22280285035629455	1.0	1.0	
ks_Deva	Kashmiri (Devanagari)	कॉशुर (देवनागरी)	Deva	IN	1	basic	 ≡	basic	ICU	1.0	0.09541751527494909	0.21923743500866552	1.0	1.0	
sat	Santali	ᱥᱟᱱᱛᱟᱲᱤ	Olck	IN	1	basic	 ≡	basic	ICU	0.21441124780316345	0.09415431107753329	0.20716320716320716	1.0	1.0	
sd_Deva	Sindhi (Devanagari)	सिन्धी (देवनागिरी)	Deva	IN	0	basic	 ≡	basic	ICU	1.0	0.08709222714458316	0.2	1.0	1.0	
bgc	Haryanvi	हरियाणवी	Deva	IN	1	basic	 ≡	basic	ICU	1.0	0.029210968102965865	0.07941036614360437	1.0	1.0	
raj	Rajasthani	राजस्थानी	Deva	IN	1	basic	 ≡	basic	ICU	1.0	0.029210968102965865	0.07941036614360437	1.0	1.0	
bho	Bhojpuri	भोजपुरी	Deva	IN	1	basic	 ≡	basic	ICU	1.0	0.024257374858669956	0.06890459363957598	1.0	1.0	
kgp	Kaingang	kanhgág	Latn	BR	1	‡moderate	 >	basic	ICU	0.9997726756080928	0.6707648896503073	0.9929639401934917	1.0	1.0	
yrl	Nheengatu	nheẽgatu	Latn	BR	3	‡moderate	 >	basic	ICU	0.9997723651263374	0.670466007665927	0.9929546455306033	1.0	1.0	
ff_Adlm	Fula (Adlam)	‫𞤆𞤵𞤤𞤢𞤪 (𞤀𞤁𞤂𞤢𞤃)‬	Adlm	GN	12	‡moderate	 >	basic	ICU	1.0	0.7101986503184108	0.9837259100642398	1.0	1.0	
ast	Asturian	asturianu	Latn	ES	1	‡moderate	 >	basic	ICU	0.9981264637002342	0.6328851097488629	0.9570469798657718	1.0	1.0	
to	Tongan	lea fakatonga	Latn	TO	1	‡modern	 >	basic	ICU	0.9975557153127247	0.9353559176672385	0.8595478595478595	1.0	1.0	
ug	Uyghur	‫ئۇيغۇرچە‬	Arab	CN	1		 ≡		ICU	0.9709167544783983	0.6289881494986327	0.7049252418645559	0.987012987012987	1.0	
ccp	Chakma	𑄌𑄋𑄴𑄟𑄳𑄦	Cakm	BD	2		 ≡		ICU	0.896479851783233	0.5980362987206188	0.8910441601320677	0.9746835443037974	1.0	
lb	Luxembourgish	Lëtzebuergesch	Latn	LU	1		 ≡		ICU	0.9952855847688123	0.7837191609607651	0.9077490774907749	0.974025974025974	1.0	
fy	Western Frisian	Frysk	Latn	NL	1		 ≡		ICU	0.98206106870229	0.4709423224253037	0.9057591623036649	0.974025974025974	1.0	
mt	Maltese	Malti	Latn	MT	1		 ≡		ICU	0.9654309756652263	0.4584060500290867	0.4778195488721805	0.974025974025974	1.0	
nqo	N’Ko	‫ߒߞߏ‬	Nkoo	GN	1		 ≡			0.99812734082397	0.2100497962879131	0.38763493621197254	0.974025974025974	1.0	
ee	Ewe	Eʋegbe	Latn	GH	2		 ≡		ICU	0.9455191472562179	0.4567317574511819	0.918010752688172	0.9736842105263158	1.0	
syr	Syriac	‫ܣܘܪܝܝܐ‬	Syrc	IQ	2		 ≡			0.8703501094091903	0.4620277563608327	0.6987429562201994	0.9487179487179487	1.0	
ksh	Colognian	Kölsch	Latn	DE	1		 ≡		ICU	0.9672131147540983	0.30801049233252625	0.5416258570029383	0.948051948051948	1.0	
dz	Dzongkha	རྫོང་ཁ	Tibt	BT	1		 ≡		ICU	0.8930366116295765	0.26564264739100973	0.5396980029225523	0.948051948051948	1.0	
se	Northern Sami	davvisámegiella	Latn	NO	3		 ≡		ICU	0.8311688311688312	0.22182705009653492	0.3950050968399592	0.9240506329113924	1.0	
os	Ossetic	ирон	Cyrl	GE	2		 ≡		ICU	0.9447852760736196	0.09464378575143005	0.20317460317460317	0.922077922077922	1.0	
sah	Yakut	саха тыла	Cyrl	RU	1		 ≡		ICU	0.9440628066732091	0.17623784761474112	0.2922173274596182	0.8961038961038961	1.0	
gsw	Swiss German	Schwiizertüütsch	Latn	CH	3		 ≡		ICU	0.8146659969864389	0.31358349791529516	0.6474594028287062	0.8441558441558441	1.0	
pis	Pijin	Pijin	Latn	SB	1		 ≡			1.0	0.023449319213313162	0.07807620237351655	0.8441558441558441	1.0	
fur	Friulian	furlan	Latn	IT	1		 ≡		ICU	0.9760956175298805	0.2055745164960182	0.4602114635503617	0.84	1.0	
smn	Inari Sami	anarâškielâ	Latn	FI	1		 ≡		ICU	0.9659300184162063	0.18621194685636572	0.37719298245614036	0.8266666666666667	1.0	
tpi	Tok Pisin	Tok Pisin	Latn	PG	1		 ≡			0.7394957983193278	0.029752899646999495	0.0924422236102436	0.8051948051948052	1.0	
ce	Chechen	нохчийн	Cyrl	RU	1		 ≡		ICU	0.999611801242236	0.45494140827543295	0.825136612021858	0.8	1.0	
rw	Kinyarwanda	Kinyarwanda	Latn	RW	1		 ≡		ICU	0.9951905290418054	0.3873079828758499	0.24049844236760123	0.8	1.0	
en_Dsrt	English (Deseret)	𐐀𐑍𐑊𐐮𐑇 (𐐔𐐯𐑆𐐲𐑉𐐯𐐻)	Dsrt	US	1		 ≡			1.0	0.1181896800230614	0.2398942198715527	0.7932960893854749	1.0	
mgo	Metaʼ	metaʼ	Latn	CM	1		 ≡		ICU	0.8831615120274914	0.06199245110374013	0.16074450084602368	0.7792207792207793	1.0	
sn	Shona	chiShona	Latn	ZW	1		 ≡		ICU	0.9299719887955182	0.15465208973920966	0.39076576576576577	0.7733333333333333	1.0	
mg	Malagasy	Malagasy	Latn	MG	1		 ≡		ICU	0.9290780141843972	0.15246330640573444	0.3848314606741573	0.7733333333333333	1.0	
zgh	Standard Moroccan Tamazight	ⵜⴰⵎⴰⵣⵉⵖⵜ	Tfng	MA	1		 ≡		ICU	0.978978978978979	0.1480904130943102	0.3208707998106957	0.7733333333333333	1.0	
ii	Sichuan Yi	ꆈꌠꉙ	Yiii	CN	1		 ≡		ICU	0.963076923076923	0.07608938547486034	0.17449027975343764	0.7733333333333333	1.0	
om	Oromo	Oromoo	Latn	ET	2		 ≡		ICU	0.8917748917748918	0.09139724801431927	0.21809369951534732	0.7692307692307693	1.0	
lrc	Northern Luri	‫لۊری شومالی‬	Arab	IR	2		 ≡		ICU	1.0	0.09868995633187773	0.16984559491371481	0.7692307692307693	1.0	ⓑ own_regions
jgo	Ngomba	Ndaꞌa	Latn	CM	1		 ≡		ICU	0.9065934065934066	0.0779532967032967	0.19830508474576272	0.7662337662337663	1.0	
ku	Kurdish	kurdî	Latn	TR	1		 ≡		ICU	0.9767025089605734	0.19860046651116295	0.3720682302771855	0.759493670886076	1.0	
haw	Hawaiian	ʻŌlelo Hawaiʻi	Latn	US	1		 ≡		ICU	0.8525345622119815	0.08703091137219117	0.22241086587436332	0.7466666666666667	1.0	
ckb	Central Kurdish	‫کوردیی ناوەندی‬	Arab	IQ	2		 ≡		ICU	0.8634105960264901	0.17547716598381133	0.2989517819706499	0.7215189873417721	1.0	
wae	Walser	Walser	Latn	CH	1		 ≡		ICU	0.9749739311783108	0.1949642735624362	0.4343490304709141	0.7066666666666667	1.0	
ln	Lingala	lingála	Latn	CD	4		 ≡		ICU	0.5905797101449275	0.11464750171115674	0.291196388261851	0.7051282051282052	1.0	
az_Cyrl	Azerbaijani (Cyrillic)	азәрбајҹан (Кирил)	Cyrl	AZ	1		 ≡		ICU	0.9731682146542827	0.15997202238209432	0.27485380116959063	0.7037037037037037	1.0	
nso	Northern Sotho	Sesotho sa Leboa	Latn	ZA	1		 ≡			0.9980657640232108	0.33569875243218494	0.19988674971687428	0.6933333333333334	1.0	
tn	Tswana	Setswana	Latn	ZA	2		 ≡			0.9688438438438438	0.33588921950102996	0.200339558573854	0.6842105263157895	1.0	
ewo	Ewondo	ewondo	Latn	CM	1		 ≡		ICU	0.9755600814663951	0.12342727730246603	0.3116076970825574	0.68	1.0	
mua	Mundang	MUNDAŊ	Latn	CM	1		 ≡		ICU	0.9484126984126984	0.12294361421574783	0.3106013639181649	0.68	1.0	
bas	Basaa	Ɓàsàa	Latn	CM	1		 ≡		ICU	0.9754098360655737	0.12267237040764972	0.3097454996896338	0.68	1.0	
agq	Aghem	Aghem	Latn	CM	1		 ≡		ICU	0.9753593429158111	0.12237454408250535	0.3087414755114693	0.68	1.0	
sbp	Sangu	Ishisangu	Latn	TZ	1		 ≡		ICU	0.9749478079331941	0.12046827794561933	0.30510585305105853	0.68	1.0	
rn	Rundi	Ikirundi	Latn	BI	1		 ≡		ICU	0.9744680851063829	0.118202416918429	0.29950186799501866	0.68	1.0	
twq	Tasawaq	Tasawaq senni	Latn	NE	1		 ≡		ICU	0.9755102040816327	0.12032940019665683	0.297153024911032	0.68	1.0	
dje	Zarma	Zarmaciine	Latn	NE	1		 ≡		ICU	0.9754601226993865	0.12008357915437562	0.29655990510083036	0.68	1.0	
yav	Yangben	nuasue	Latn	CM	1		 ≡		ICU	0.9711751662971175	0.11311021640664318	0.2861576660459342	0.68	1.0	
st	Southern Sotho	Sesotho	Latn	ZA	2		 ≡			0.7684478371501272	0.07484550240329595	0.19920769666100735	0.6710526315789473	1.0	ⓑ own_regions
lu	Luba-Katanga	Tshiluba	Latn	CD	1		 ≡		ICU	0.9754098360655737	0.1228600201409869	0.31133250311332505	0.6666666666666666	1.0	
ksf	Bafia	rikpa	Latn	CM	1		 ≡		ICU	0.9748953974895398	0.12001509623852057	0.3027295285359802	0.6666666666666666	1.0	
nmg	Kwasio	Kwasio	Latn	CM	1		 ≡		ICU	0.9728033472803347	0.11976349226317776	0.3021091811414392	0.6666666666666666	1.0	
ts	Tsonga	Xitsonga	Latn	ZA	1		 ≡			0.911042944785276	0.07359505551104498	0.19592298980747452	0.6666666666666666	1.0	ⓑ own_regions
dua	Duala	duálá	Latn	CM	1		 ≡		ICU	0.9310344827586207	0.046924141401434145	0.13089330024813894	0.6666666666666666	1.0	
dyo	Jola-Fonyi	joola	Latn	SN	1		 ≡		ICU	0.9642857142857143	0.08423570888944851	0.21495327102803738	0.6533333333333333	1.0	
nus	Nuer	Thok Nath	Latn	SS	1		 ≡		ICU	0.9074733096085409	0.0667420814479638	0.1718555417185554	0.6533333333333333	1.0	ⓑ own_regions
nnh	Ngiemboon	Shwóŋò ngiembɔɔn	Latn	CM	1		 ≡		ICU	0.8756476683937824	0.0437664266940921	0.1204954954954955	0.64	1.0	
mzn	Mazanderani	‫مازرونی‬	Arab	IR	1		 ≡		ICU	1.0	0.25359790667248144	0.37192342752962626	0.6363636363636364	1.0	
ff	Fula	Pulaar	Latn	SN	12		 ≡		ICU	0.9517102615694165	0.10880713489409141	0.2678381256656017	0.632183908045977	1.0	
ak	Akan	Akan	Latn	GH	1		 ≡		ICU	0.9053254437869822	0.10699212957682218	0.2707744488411532	0.6266666666666667	1.0	
dav	Taita	Kitaita	Latn	KE	1		 ≡		ICU	0.94831013916501	0.12207987942727958	0.307644499689248	0.6133333333333333	1.0	
ebu	Embu	Kĩembu	Latn	KE	1		 ≡		ICU	0.94831013916501	0.12207987942727958	0.307644499689248	0.6133333333333333	1.0	
