# dir	file	added	deleted	changed	total
TOTAL		276,933	7,067	34,353	2,795,976
annotations	af.xml	0	0	0	9,491
annotations	am.xml	0	0	0	7,868
annotations	ar.xml	0	0	0	7,960
annotations	ar_SA.xml	0	0	0	2
annotations	as.xml	0	0	0	8,536
annotations	ast.xml	0	0	0	42
annotations	az.xml	0	0	0	8,546
annotations	be.xml	0	0	0	8,750
annotations	bg.xml	0	0	0	8,288
annotations	bgn.xml	14	10	10	34
annotations	bn.xml	0	0	0	8,561
annotations	br.xml	0	0	0	3,789
annotations	bs.xml	0	0	0	8,422
annotations	ca.xml	0	0	0	8,644
annotations	ccp.xml	0	0	0	464
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	0	0	0	7,746
annotations	ckb.xml	0	0	0	2
annotations	cs.xml	0	0	0	10,994
annotations	cy.xml	0	0	0	8,300
annotations	da.xml	0	0	0	8,350
annotations	de.xml	0	0	0	8,149
annotations	de_CH.xml	0	0	0	816
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	0	0	0	8,100
annotations	el.xml	0	0	0	8,402
annotations	en.xml	0	0	0	8,497
annotations	en_001.xml	0	0	0	1,169
annotations	en_AU.xml	0	0	0	1,120
annotations	en_CA.xml	0	0	0	1,577
annotations	en_GB.xml	0	0	0	1,180
annotations	en_IN.xml	0	0	0	38
annotations	es.xml	0	0	0	9,007
annotations	es_419.xml	0	0	0	4,322
annotations	es_MX.xml	0	0	0	3,426
annotations	es_US.xml	0	0	0	4,197
annotations	et.xml	0	0	0	7,993
annotations	eu.xml	0	0	0	8,961
annotations	fa.xml	0	0	0	9,240
annotations	ff_Adlm.xml	0	0	0	473
annotations	fi.xml	0	0	0	9,176
annotations	fil.xml	0	0	0	9,094
annotations	fo.xml	0	0	0	7,473
annotations	fr.xml	0	0	0	7,713
annotations	fr_CA.xml	0	0	0	4,893
annotations	ga.xml	0	0	0	7,823
annotations	gd.xml	0	0	0	10,115
annotations	gl.xml	0	0	0	8,549
annotations	gu.xml	0	0	0	7,940
annotations	ha.xml	0	0	0	7,737
annotations	ha_NE.xml	0	0	0	7,737
annotations	he.xml	0	0	0	8,455
annotations	hi.xml	0	0	0	8,597
annotations	hi_Latn.xml	0	0	0	8,389
annotations	hr.xml	0	0	0	8,253
annotations	hsb.xml	0	0	0	8,846
annotations	hu.xml	0	0	0	8,464
annotations	hy.xml	0	0	0	8,604
annotations	ia.xml	0	0	0	434
annotations	id.xml	0	0	0	8,579
annotations	ig.xml	0	0	0	7,413
annotations	is.xml	0	0	0	8,078
annotations	it.xml	0	0	0	8,551
annotations	ja.xml	0	0	0	9,193
annotations	jv.xml	0	0	0	7,764
annotations	ka.xml	0	0	0	8,477
annotations	kab.xml	0	0	0	1,739
annotations	kk.xml	0	0	0	8,035
annotations	kl.xml	0	0	0	5,049
annotations	km.xml	0	0	0	8,322
annotations	kn.xml	0	0	0	8,013
annotations	ko.xml	0	0	0	7,899
annotations	kok.xml	0	0	0	8,735
annotations	ku.xml	0	0	0	76
annotations	ky.xml	0	0	0	7,246
annotations	lb.xml	0	0	0	5,911
annotations	lij.xml	1,511	1,511	1,511	4,533
annotations	lo.xml	0	0	0	8,125
annotations	lt.xml	0	0	0	8,043
annotations	lv.xml	0	0	0	8,231
annotations	mai.xml	0	0	0	8
annotations	mi.xml	0	0	0	5,646
annotations	mk.xml	0	0	0	8,030
annotations	ml.xml	0	0	0	8,576
annotations	mn.xml	0	0	0	8,226
annotations	mni.xml	0	0	0	14
annotations	mr.xml	0	0	0	8,660
annotations	ms.xml	0	0	0	8,332
annotations	mt.xml	0	0	0	5,791
annotations	my.xml	0	0	0	7,736
annotations	ne.xml	0	0	0	8,568
annotations	nl.xml	0	0	0	8,603
