# dir	file	added	deleted	changed	total
TOTAL		1	0	155	69,854
main	af.xml	0	0	0	330
main	am.xml	0	0	0	292
main	ar.xml	0	0	0	494
main	as.xml	0	0	0	323
main	ast.xml	0	0	0	471
main	az.xml	0	0	0	337
main	be.xml	0	0	0	293
main	bg.xml	0	0	0	331
main	bgc.xml	0	0	0	42
main	bho.xml	0	0	0	46
main	bn.xml	0	0	0	329
main	br.xml	0	0	0	422
main	brx.xml	0	0	2	264
main	bs.xml	0	0	2	321
main	bs_Cyrl.xml	0	0	1	42
main	ca.xml	0	0	0	335
main	ceb.xml	0	0	0	60
main	chr.xml	0	0	0	323
main	cs.xml	0	0	0	470
main	cv.xml	0	0	0	64
main	cy.xml	0	0	0	431
main	da.xml	0	0	0	324
main	de.xml	0	0	0	469
main	de_CH.xml	0	0	0	7
main	doi.xml	0	0	0	79
main	dsb.xml	0	0	0	94
main	el.xml	0	0	0	298
main	en.xml	0	0	6	1,937
main	en_AU.xml	0	0	0	178
main	en_CA.xml	0	0	2	10
main	en_GB.xml	0	0	1	22
main	en_IN.xml	0	0	0	7
main	es.xml	0	0	0	424
main	es_419.xml	0	0	0	227
main	es_MX.xml	0	0	0	20
main	es_US.xml	0	0	0	20
main	et.xml	0	0	0	275
main	eu.xml	0	0	0	363
main	fa.xml	0	0	0	305
main	ff_Adlm.xml	0	0	0	62
main	fi.xml	0	0	0	436
main	fil.xml	0	0	0	322
main	fo.xml	0	0	0	320
main	fr.xml	0	0	0	581
main	fr_CA.xml	0	0	0	240
main	ga.xml	0	0	0	313
main	gd.xml	0	0	0	486
main	gl.xml	0	0	0	333
main	gu.xml	0	0	0	325
main	ha.xml	0	0	0	68
main	he.xml	0	0	0	299
main	hi.xml	0	0	0	328
main	hi_Latn.xml	0	0	0	31
main	hr.xml	0	0	0	473
main	hsb.xml	0	0	0	94
main	hu.xml	0	0	0	327
main	hy.xml	0	0	0	296
main	ia.xml	0	0	0	66
main	id.xml	0	0	0	324
main	ig.xml	0	0	0	55
main	is.xml	0	0	0	288
main	it.xml	0	0	0	185
main	ja.xml	0	0	2	523
main	jv.xml	0	0	0	39
main	ka.xml	0	0	6	337
main	kea.xml	0	0	0	208
main	kgp.xml	0	0	0	323
main	kk.xml	0	0	0	319
main	km.xml	0	0	0	307
main	kn.xml	0	0	0	326
main	ko.xml	0	0	0	379
main	kok.xml	0	0	0	318
main	ks.xml	0	0	0	70
main	ks_Deva.xml	0	0	0	60
main	ky.xml	0	0	0	321
main	lo.xml	0	0	8	328
main	lt.xml	0	0	0	316
main	lv.xml	0	0	0	327
main	mai.xml	0	0	0	69
main	mi.xml	0	0	0	34
main	mk.xml	0	0	0	315
main	ml.xml	0	0	0	328
main	mn.xml	0	0	0	331
main	mni.xml	0	0	0	63
main	mr.xml	0	0	0	321
main	ms.xml	0	0	0	334
main	my.xml	0	0	0	310
main	ne.xml	0	0	0	318
main	nl.xml	0	0	2	497
main	nn.xml	0	0	0	320
main	no.xml	0	0	0	469
main	or.xml	0	0	0	320
main	pa.xml	0	0	3	353
main	pcm.xml	0	0	0	318
main	pl.xml	0	0	0	227
main	ps.xml	0	0	0	50
main	pt.xml	0	0	0	364
main	pt_PT.xml	0	0	0	312
