# dir	file	added	deleted	changed	total
TOTAL		50,948	19,853	22,473	2,872,764
annotations	af.xml	104	77	0	14,413
annotations	ak.xml	69	0	1	12,775
annotations	am.xml	70	3	0	11,778
annotations	ar.xml	135	24	0	15,355
annotations	ar_SA.xml	0	0	0	42
annotations	as.xml	407	139	5	9,207
annotations	ast.xml	0	0	0	52
annotations	az.xml	70	11	0	10,563
annotations	ba.xml	76	22	40	10,779
annotations	be.xml	67	0	0	9,298
annotations	bew.xml	0	0	0	235
annotations	bg.xml	67	0	2	11,021
annotations	bgn.xml	0	0	0	24
annotations	blo.xml	921	484	505	2,022
annotations	bn.xml	92	51	1	11,724
annotations	br.xml	4,299	522	503	9,163
annotations	bs.xml	73	0	0	8,720
annotations	ca.xml	85	13	2	12,912
annotations	ca_ES_VALENCIA.xml	0	0	0	108
annotations	ccp.xml	0	0	0	502
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	72	19	0	8,698
annotations	ckb.xml	0	0	0	2
annotations	cop.xml	55	9	9	73
annotations	cs.xml	87	16	0	18,427
annotations	cv.xml	63	0	2	11,881
annotations	cy.xml	78	3	0	8,660
annotations	da.xml	147	68	16	10,739
annotations	de.xml	61	0	0	11,882
annotations	de_CH.xml	83	8	4	1,139
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	3,856	1,237	1	20,970
annotations	el.xml	71	0	0	11,966
annotations	en.xml	76	0	0	13,218
annotations	en_001.xml	0	0	0	2,551
annotations	en_AU.xml	20	0	0	1,911
annotations	en_CA.xml	0	0	0	1,226
annotations	en_GB.xml	33	132	2	1,329
annotations	en_IN.xml	0	5	0	1,064
annotations	es.xml	75	0	1	9,862
annotations	es_419.xml	0	0	0	9,556
annotations	es_MX.xml	0	0	0	3,181
annotations	es_US.xml	0	16	0	4,175
annotations	et.xml	72	0	0	10,624
annotations	eu.xml	73	0	0	9,444
annotations	fa.xml	404	95	10	12,229
annotations	ff.xml	0	0	0	30
annotations	ff_Adlm.xml	0	0	0	494
annotations	fi.xml	70	0	0	10,157
annotations	fil.xml	94	18	2	11,231
annotations	fo.xml	0	17	0	8,577
