# dir	file	added	deleted	changed	total
TOTAL		8,352	654	13,120	2,306,967
annotations	af.xml	0	0	0	9,349
annotations	am.xml	0	0	0	7,745
annotations	ar.xml	0	0	0	7,824
annotations	ar_SA.xml	0	0	0	2
annotations	as.xml	0	0	0	8,399
annotations	ast.xml	0	0	0	42
annotations	az.xml	0	0	0	8,416
annotations	be.xml	0	0	0	8,620
annotations	bg.xml	0	0	0	8,205
annotations	bn.xml	0	0	0	8,439
annotations	br.xml	0	0	0	3,779
annotations	bs.xml	0	0	0	8,286
annotations	ca.xml	0	0	0	8,507
annotations	ccp.xml	0	0	0	464
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	0	0	0	7,639
annotations	ckb.xml	0	0	0	2
annotations	cs.xml	0	0	0	10,839
annotations	cy.xml	0	0	0	8,171
annotations	da.xml	0	0	0	8,234
annotations	de.xml	0	0	0	8,047
annotations	de_CH.xml	0	0	0	728
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	0	0	1	7,964
annotations	el.xml	0	0	0	8,270
annotations	en.xml	0	0	0	8,367
annotations	en_001.xml	0	0	0	680
annotations	en_AU.xml	0	0	0	1,085
annotations	en_CA.xml	0	0	0	1,310
annotations	en_GB.xml	0	0	0	1,215
annotations	en_IN.xml	0	0	0	38
annotations	es.xml	0	0	0	8,917
annotations	es_419.xml	0	0	0	4,303
annotations	es_MX.xml	0	0	0	3,417
annotations	es_US.xml	0	0	0	4,217
annotations	et.xml	0	0	0	7,864
annotations	eu.xml	0	0	0	8,785
annotations	fa.xml	0	0	0	9,132
annotations	fi.xml	0	0	0	9,040
annotations	fil.xml	0	0	0	8,965
annotations	fo.xml	0	0	0	7,473
annotations	fr.xml	0	0	0	7,585
annotations	fr_CA.xml	0	0	0	4,833
annotations	ga.xml	0	0	0	7,688
annotations	gd.xml	0	0	0	9,951
annotations	gl.xml	0	0	0	8,414
annotations	gu.xml	0	0	0	7,809
annotations	ha.xml	0	0	0	7,702
annotations	ha_NE.xml	0	0	0	7,702
annotations	he.xml	0	0	0	8,291
annotations	hi.xml	0	0	0	8,443
annotations	hi_Latn.xml	577	624	438	9,015
annotations	hr.xml	0	0	0	8,129
annotations	hsb.xml	0	0	0	8,708
annotations	hu.xml	0	0	0	8,336
annotations	hy.xml	0	0	0	8,475
annotations	ia.xml	0	0	0	434
annotations	id.xml	0	0	0	8,454
annotations	ig.xml	0	0	0	5,846
annotations	is.xml	0	0	0	7,950
annotations	it.xml	0	0	0	8,424
annotations	ja.xml	0	0	0	9,057
annotations	jv.xml	0	0	0	7,638
annotations	ka.xml	0	0	0	8,361
annotations	kab.xml	0	0	0	1,679
annotations	kk.xml	0	0	0	7,733
annotations	kl.xml	0	0	0	5,049
annotations	km.xml	0	0	0	8,192
annotations	kn.xml	0	0	0	7,789
annotations	ko.xml	0	0	0	7,774
annotations	kok.xml	0	0	0	8,596
