# Grammatical Features
Malayalam	ml	grammaticalCase	general	nominative, accusative, genitive, locative, dative, instrumental, comitative, locativecopulative, sociative
Malayalam	ml	grammaticalCase	units	nominative, accusative, genitive, locative, dative, instrumental, sociative
Malayalam	ml	grammaticalGender	general	animate, inanimate, feminine, neuter
Malayalam	ml	grammaticalGender	units	neuter

# Minimal Pairs
Plural	one	{0} വ്യക്തി	<div class='cldr_example'><span class='cldr_substituted'>1</span> വ്യക്തി</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> വ്യക്തി</div>
Plural	other	{0} വ്യക്തികൾ	<div class='cldr_example'><span class='cldr_substituted'>2</span> വ്യക്തികൾ</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> വ്യക്തികൾ</div>
Case (for measurement units)	nominative	{0} ദിവസം	<div class='cldr_example'><span class='cldr_substituted'>2 മോളുകൾ</span> ദിവസം</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിനെ</span> ദിവസം</div>
Case (for measurement units)	accusative	{0} ദിവസത്തിനെ	<div class='cldr_example'><span class='cldr_substituted'>1 മോളിനെ</span> ദിവസത്തിനെ</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിന്</span> ദിവസത്തിനെ</div>
Case (for measurement units)	genitive	{0} ദിവസത്തിന്റെ	<div class='cldr_example'><span class='cldr_substituted'>1 മോളിന്റെ</span> ദിവസത്തിന്റെ</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിനെ</span> ദിവസത്തിന്റെ</div>
Case (for measurement units)	locative	{0} ദിവസത്തിൽ	<div class='cldr_example'><span class='cldr_substituted'>1 മോളിൽ</span> ദിവസത്തിൽ</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിനെ</span> ദിവസത്തിൽ</div>
Case (for measurement units)	dative	{0} ദിവസത്തിന്	<div class='cldr_example'><span class='cldr_substituted'>1 മോളിന്</span> ദിവസത്തിന്</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിനെ</span> ദിവസത്തിന്</div>
Case (for measurement units)	instrumental	{0} ദിവസത്തിനാൽ	<div class='cldr_example'><span class='cldr_substituted'>1 മോളിനാൽ</span> ദിവസത്തിനാൽ</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിനെ</span> ദിവസത്തിനാൽ</div>
Case (for measurement units)	sociative	{0} ദിവസത്തിനോട്	<div class='cldr_example'><span class='cldr_substituted'>1 മോളിനോട്</span> ദിവസത്തിനോട്</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 മോളിനെ</span> ദിവസത്തിനോട്</div>
Gender (for measurement units)	feminine	{0} സ്ത്രീലിംഗം	<div class='cldr_example'><span class='cldr_substituted'>null</span> സ്ത്രീലിംഗം</div><div class='cldr_example'>❌  <span class='cldr_substituted'>മീറ്റർ</span> സ്ത്രീലിംഗം</div>
Gender (for measurement units)	neuter	{0} neuter	<div class='cldr_example'><span class='cldr_substituted'>മീറ്റർ</span> neuter</div><div class='cldr_example'>❌  <span class='cldr_substituted'>n/a</span> neuter</div>

# Unit Case and Gender Info
acceleration	meters per second squared	nominative	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസം	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസം
acceleration	meters per second squared	accusative	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിനെ	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിനെ
acceleration	meters per second squared	genitive	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിന്റെ	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിന്റെ
acceleration	meters per second squared	locative	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിൽ	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിൽ
acceleration	meters per second squared	dative	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിന്	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിന്
acceleration	meters per second squared	instrumental	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിനാൽ	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിനാൽ
acceleration	meters per second squared	sociative	{0} മീറ്റർ/സെക്കൻഡ്²	1 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിനോട്	{0} മീറ്റർ/സെക്കൻഡ്²	2 മീറ്റർ/സെക്കൻഡ്² ദിവസത്തിനോട്
acceleration	g-force ( = 9.80665 m/s²)	nominative	{0} ജി-ഫോഴ്‌സ്	1 ജി-ഫോഴ്‌സ് ദിവസം	{0} ജി-ഫോഴ്‌സ്	2 ജി-ഫോഴ്‌സ് ദിവസം
acceleration	g-force ( = 9.80665 m/s²)	accusative	{0} ജി-ഫോഴ്‌സിനെ	1 ജി-ഫോഴ്‌സിനെ ദിവസത്തിനെ	{0} ജി-ഫോഴ്‌സിനെ	2 ജി-ഫോഴ്‌സിനെ ദിവസത്തിനെ
acceleration	g-force ( = 9.80665 m/s²)	genitive	{0} ജി-ഫോഴ്‌സിന്റെ	1 ജി-ഫോഴ്‌സിന്റെ ദിവസത്തിന്റെ	{0} ജി-ഫോഴ്‌സിന്റെ	2 ജി-ഫോഴ്‌സിന്റെ ദിവസത്തിന്റെ
acceleration	g-force ( = 9.80665 m/s²)	locative	{0} ജി-ഫോഴ്‌സിൽ	1 ജി-ഫോഴ്‌സിൽ ദിവസത്തിൽ	{0} ജി-ഫോഴ്‌സിൽ	2 ജി-ഫോഴ്‌സിൽ ദിവസത്തിൽ
