# Grammatical Features
Catalan	ca	grammaticalGender	general	masculine, feminine

# Minimal Pairs
Plural	one	{0} dia	<div class='cldr_example'><span class='cldr_substituted'>1</span> dia</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> dia</div>
Plural	other	{0} dies	<div class='cldr_example'><span class='cldr_substituted'>2</span> dies</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> dies</div>
Gender (for measurement units)	masculine	El {0} és	<div class='cldr_example'>El <span class='cldr_substituted'>metre</span> és</div><div class='cldr_example'>❌  El <span class='cldr_substituted'>hora</span> és</div>
Gender (for measurement units)	feminine	La {0} és	<div class='cldr_example'>La <span class='cldr_substituted'>hora</span> és</div><div class='cldr_example'>❌  La <span class='cldr_substituted'>metre</span> és</div>

# Unit Case and Gender Info
acceleration	meters per second squared	n/a	n/a
acceleration	g-force ( = 9.80665 m/s²)	feminine	La força G és
angle	arc-second ( = 0.0000007˙716049382 rev)	masculine	El segon d’arc és
angle	arc-minute ( = 0.00004˙629 rev)	masculine	El minut d’arc és
angle	degree ( = 0.002˙7 rev)	masculine	El grau és
angle	radian ( = ~0.1591549430918953 rev)	masculine	El radiant és
angle	revolutions	feminine	La revolució és
area	square centimeters	n/a	n/a
area	square meters	n/a	n/a
area	hectares	feminine	La hectàrea és
area	square kilometers	n/a	n/a
concentration	millimole-per-liter ( = 602,214,076,000,000,000,000,000 items per cubic meter)	n/a	n/a
consumption	liters per 100 kilometers	n/a	n/a
consumption	liters per kilometer	n/a	n/a
digital	bits	masculine	El bit és
digital	byte ( = 8 bit)	masculine	El byte és
duration	nanoseconds	n/a	n/a
duration	microseconds	n/a	n/a
duration	milliseconds	n/a	n/a
duration	seconds	masculine	El segon és
duration	minute ( = 60 sec)	masculine	El minut és
duration	hour ( = 3,600 sec)	feminine	La hora és
duration	day ( = 86,400 sec)	masculine	El dia és
duration	day-person ( = 86,400 sec)	masculine	El dia és
duration	week ( = 604,800 sec)	feminine	La setmana és
electric-current	milliamperes	n/a	n/a
electric-current	amperes	masculine	El ampere és
electric-resistance	ohms	masculine	El ohm és
energy	joules	masculine	El joule és
energy	newton-meter ( = 1 J)	n/a	n/a
energy	calorie ( = 4.184 J)	feminine	La caloria és
energy	kilojoules	n/a	n/a
energy	kilowatt-hour ( = 3,600,000 kilogram-square meter-seconds per cubic second)	n/a	n/a
force	newtons	masculine	El newton és
force	kilowatt-hour-per-100-kilometer ( = 36 kilogram-square meter-seconds per meter-cubic second)	n/a	n/a
frequency	hertz	masculine	El hertz és
frequency	kilohertz	n/a	n/a
frequency	megahertz	n/a	n/a
frequency	gigahertz	n/a	n/a
graphics	pixel ( = 1 px)	masculine	El píxel és
illuminance	lux	masculine	El lux és
length	picometers	n/a	n/a
length	nanometers	n/a	n/a
length	micrometers	n/a	n/a
length	millimeters	n/a	n/a
length	centimeters	n/a	n/a
length	decimeters	n/a	n/a
length	meters	masculine	El metre és
length	kilometers	n/a	n/a
length	mile-scandinavian ( = 10 km)	feminine	La milla escandinava és
luminous-flux	lumen	masculine	El lumen és
luminous-intensity	candela	feminine	La candela és
mass	micrograms	n/a	n/a
mass	milligrams	n/a	n/a
mass	carat ( = 200 mg)	masculine	El quirat és
mass	grams	masculine	El gram és
mass	kilograms	masculine	El quilogram és
mass	metric tons	feminine	La tona mètrica és
portion	parts per million	masculine	El part per milió és
portion	permyriad	masculine	El per deu mil és
portion	permille	masculine	El per mil és
portion	percent	masculine	El per cent és
portion	karat ( = 4.1˙6%)	masculine	El quirat és
power	milliwatts	n/a	n/a
power	watts	masculine	El watt és
power	kilowatts	n/a	n/a
power	megawatts	n/a	n/a
power	gigawatts	n/a	n/a
pressure	pascals	masculine	El pascal és
pressure	hectopascal ( = 1 mbar)	n/a	n/a
pressure	millibars	n/a	n/a
pressure	kilopascals	n/a	n/a
pressure	bars	masculine	El bar és
pressure	atmosphere ( = 1.01325 bar)	feminine	La atmosfera és
pressure	megapascals	n/a	n/a
speed	kilometer-per-hour ( = 0.2˙7 m/s)	n/a	n/a
speed	meters per second	n/a	n/a
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	masculine	El mol és
temperature	°	masculine	El grau és
temperature	celsius ( = 1 K)	masculine	El grau Celsius és
temperature	kelvins	masculine	El Kelvin és
typewidth	typographic ems	feminine	La em és
voltage	volts	masculine	El volt és
volume	cubic-centimeter ( = 1 mL)	n/a	n/a
volume	milliliters	n/a	n/a
volume	centiliters	n/a	n/a
volume	deciliters	n/a	n/a
volume	cup-metric ( = 2.5 dL)	feminine	La tassa mètrica és
volume	pint-metric ( = 5 dL)	feminine	La pinta mètrica és
volume	liters	masculine	El litre és
volume	hectoliters	n/a	n/a
volume	cubic meters	n/a	n/a
volume	megaliters	n/a	n/a
volume	cubic kilometers	n/a	n/a
year-duration	month ( = 0.08˙3 yrs)	masculine	El mes és
year-duration	years	masculine	El any és
year-duration	decades	feminine	La dècada és
year-duration	centuries	masculine	El segle és

# Unit Power Components
power2	nominative	masculine (second)	{0} quadrat	1 segon quadrat	{0} quadrats	2 segons quadrats
power2	nominative	feminine (hour)	{0} quadrat	1 hora quadrat	{0} quadrats	2 hores quadrats
power3	nominative	masculine (second)	{0} cúbic	1 segon cúbic	{0} cúbics	2 segons cúbics
power3	nominative	feminine (hour)	{0} cúbic	1 hora cúbic	{0} cúbics	2 hores cúbics
