# Grammatical Features
Hungarian	hu	grammaticalCase	general	nominative, accusative, dative, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, causal, delative, sublative, superessive, terminative
Hungarian	hu	grammaticalCase	units	nominative, accusative, instrumental, translative, terminative

# Minimal Pairs
Plural	one	A kosár tartalma: {0} X. Megveszi?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi?</div>
Plural	other	A kosár tartalma: {0} X. Megveszi őket?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi őket?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi őket?</div>
Case (for measurement units)	nominative	{0} év	<div class='cldr_example'><span class='cldr_substituted'>1 radián</span> év</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 radiánt</span> év</div>
Case (for measurement units)	accusative	{0} évet	<div class='cldr_example'><span class='cldr_substituted'>1 radiánt</span> évet</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 radiánnal</span> évet</div>
Case (for measurement units)	instrumental	{0} évvel	<div class='cldr_example'><span class='cldr_substituted'>2 radiánnal</span> évvel</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 radiánt</span> évvel</div>
Case (for measurement units)	translative	{0} évvé	<div class='cldr_example'><span class='cldr_substituted'>1 radiánná</span> évvé</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 radiánt</span> évvé</div>
Case (for measurement units)	terminative	{0} évig	<div class='cldr_example'><span class='cldr_substituted'>1 radiánig</span> évig</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 radiánt</span> évig</div>

# Unit Case and Gender Info
acceleration	meters per second squared	nominative	{0} méter per másodpercnégyzet	1 méter per másodpercnégyzet év	{0} méter per másodpercnégyzet	2 méter per másodpercnégyzet év
acceleration	meters per second squared	accusative	{0} méter per másodpercnégyzet	1 méter per másodpercnégyzet évet	{0} méter per másodpercnégyzet	2 méter per másodpercnégyzet évet
acceleration	meters per second squared	instrumental	{0} méter per másodpercnégyzet	1 méter per másodpercnégyzet évvel	{0} méter per másodpercnégyzet	2 méter per másodpercnégyzet évvel
acceleration	meters per second squared	translative	{0} méter per másodpercnégyzet	1 méter per másodpercnégyzet évvé	{0} méter per másodpercnégyzet	2 méter per másodpercnégyzet évvé
acceleration	meters per second squared	terminative	{0} méter per másodpercnégyzet	1 méter per másodpercnégyzet évig	{0} méter per másodpercnégyzet	2 méter per másodpercnégyzet évig
acceleration	g-force ( = 9.80665 m/s²)	nominative	{0} g gyorsulás	1 g gyorsulás év	{0} g gyorsulás	2 g gyorsulás év
acceleration	g-force ( = 9.80665 m/s²)	accusative	{0} g gyorsulás	1 g gyorsulás évet	{0} g gyorsulás	2 g gyorsulás évet
acceleration	g-force ( = 9.80665 m/s²)	instrumental	{0} g gyorsulás	1 g gyorsulás évvel	{0} g gyorsulás	2 g gyorsulás évvel
acceleration	g-force ( = 9.80665 m/s²)	translative	{0} g gyorsulás	1 g gyorsulás évvé	{0} g gyorsulás	2 g gyorsulás évvé
acceleration	g-force ( = 9.80665 m/s²)	terminative	{0} g gyorsulás	1 g gyorsulás évig	{0} g gyorsulás	2 g gyorsulás évig
angle	arc-second ( = 0.0000007˙716049382 rev)	nominative	{0} ívmásodperc	1 ívmásodperc év	{0} ívmásodperc	2 ívmásodperc év
angle	arc-second ( = 0.0000007˙716049382 rev)	accusative	{0} ívmásodperc	1 ívmásodperc évet	{0} ívmásodperc	2 ívmásodperc évet
angle	arc-second ( = 0.0000007˙716049382 rev)	instrumental	{0} ívmásodperc	1 ívmásodperc évvel	{0} ívmásodperc	2 ívmásodperc évvel
angle	arc-second ( = 0.0000007˙716049382 rev)	translative	{0} ívmásodperc	1 ívmásodperc évvé	{0} ívmásodperc	2 ívmásodperc évvé
angle	arc-second ( = 0.0000007˙716049382 rev)	terminative	{0} ívmásodperc	1 ívmásodperc évig	{0} ívmásodperc	2 ívmásodperc évig
angle	arc-minute ( = 0.00004˙629 rev)	nominative	{0} ívperc	1 ívperc év	{0} ívperc	2 ívperc év
angle	arc-minute ( = 0.00004˙629 rev)	accusative	{0} ívperc	1 ívperc évet	{0} ívperc	2 ívperc évet
angle	arc-minute ( = 0.00004˙629 rev)	instrumental	{0} ívperc	1 ívperc évvel	{0} ívperc	2 ívperc évvel
angle	arc-minute ( = 0.00004˙629 rev)	translative	{0} ívperc	1 ívperc évvé	{0} ívperc	2 ívperc évvé
angle	arc-minute ( = 0.00004˙629 rev)	terminative	{0} ívperc	1 ívperc évig	{0} ívperc	2 ívperc évig
angle	degree ( = 0.002˙7 rev)	nominative	{0} fok	1 fok év	{0} fok	2 fok év
angle	degree ( = 0.002˙7 rev)	accusative	{0} fokot	1 fokot évet	{0} fokot	2 fokot évet
angle	degree ( = 0.002˙7 rev)	instrumental	{0} fokkal	1 fokkal évvel	{0} fokkal	2 fokkal évvel
angle	degree ( = 0.002˙7 rev)	translative	{0} fokká	1 fokká évvé	{0} fokká	2 fokká évvé
angle	degree ( = 0.002˙7 rev)	terminative	{0} fokig	1 fokig évig	{0} fokig	2 fokig évig
angle	radian ( = ~0.1591549430918953 rev)	nominative	{0} radián	1 radián év	{0} radián	2 radián év
angle	radian ( = ~0.1591549430918953 rev)	accusative	{0} radiánt	1 radiánt évet	{0} radiánt	2 radiánt évet
angle	radian ( = ~0.1591549430918953 rev)	instrumental	{0} radián	1 radián évvel	{0} radiánnal	2 radiánnal évvel
angle	radian ( = ~0.1591549430918953 rev)	translative	{0} radiánná	1 radiánná évvé	{0} radiánná	2 radiánná évvé
angle	radian ( = ~0.1591549430918953 rev)	terminative	{0} radiánig	1 radiánig évig	{0} radiánig	2 radiánig évig
angle	revolutions	nominative	{0} fordulat	1 fordulat év	{0} fordulat	2 fordulat év
angle	revolutions	accusative	{0} fordulatot	1 fordulatot évet	{0} fordulatot	2 fordulatot évet
angle	revolutions	instrumental	{0} fordulattal	1 fordulattal évvel	{0} fordulattal	2 fordulattal évvel
angle	revolutions	translative	{0} fordulattá	1 fordulattá évvé	{0} fordulattá	2 fordulattá évvé
angle	revolutions	terminative	{0} fordulatig	1 fordulatig évig	{0} fordulatig	2 fordulatig évig
area	square centimeters	nominative	{0} négyzetcentiméter	1 négyzetcentiméter év	{0} négyzetcentiméter	2 négyzetcentiméter év
area	square centimeters	accusative	{0} négyzetcentiméter	1 négyzetcentiméter évet	{0} négyzetcentiméter	2 négyzetcentiméter évet
area	square centimeters	instrumental	{0} négyzetcentiméter	1 négyzetcentiméter évvel	{0} négyzetcentiméter	2 négyzetcentiméter évvel
area	square centimeters	translative	{0} négyzetcentiméter	1 négyzetcentiméter évvé	{0} négyzetcentiméter	2 négyzetcentiméter évvé
area	square centimeters	terminative	{0} négyzetcentiméter	1 négyzetcentiméter évig	{0} négyzetcentiméter	2 négyzetcentiméter évig
area	square meters	nominative	{0} négyzetméter	1 négyzetméter év	{0} négyzetméter	2 négyzetméter év
area	square meters	accusative	{0} négyzetméter	1 négyzetméter évet	{0} négyzetméter	2 négyzetméter évet
area	square meters	instrumental	{0} négyzetméter	1 négyzetméter évvel	{0} négyzetméter	2 négyzetméter évvel
area	square meters	translative	{0} négyzetméter	1 négyzetméter évvé	{0} négyzetméter	2 négyzetméter évvé
area	square meters	terminative	{0} négyzetméter	1 négyzetméter évig	{0} négyzetméter	2 négyzetméter évig
area	hectares	nominative	{0} hektár	1 hektár év	{0} hektár	2 hektár év
area	hectares	accusative	{0} hektár	1 hektár évet	{0} hektár	2 hektár évet
area	hectares	instrumental	{0} hektár	1 hektár évvel	{0} hektár	2 hektár évvel
area	hectares	translative	{0} hektár	1 hektár évvé	{0} hektár	2 hektár évvé
area	hectares	terminative	{0} hektár	1 hektár évig	{0} hektár	2 hektár évig
area	square kilometers	nominative	{0} négyzetkilométer	1 négyzetkilométer év	{0} négyzetkilométer	2 négyzetkilométer év
area	square kilometers	accusative	{0} négyzetkilométer	1 négyzetkilométer évet	{0} négyzetkilométer	2 négyzetkilométer évet
area	square kilometers	instrumental	{0} négyzetkilométer	1 négyzetkilométer évvel	{0} négyzetkilométer	2 négyzetkilométer évvel
area	square kilometers	translative	{0} négyzetkilométer	1 négyzetkilométer évvé	{0} négyzetkilométer	2 négyzetkilométer évvé
