# Grammatical Features
Croatian	hr	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental
Croatian	hr	grammaticalCase	units	nominative, accusative, genitive, instrumental
Croatian	hr	grammaticalGender	general	animate, inanimate, feminine, neuter
Croatian	hr	grammaticalGender	units	inanimate, feminine, neuter

# Minimal Pairs
Plural	one	{0} sat	<div class='cldr_example'><span class='cldr_substituted'>1</span> sat</div><div class='cldr_example'>❌  <span class='cldr_substituted'>5</span> sat</div>
Plural	few	{0} sata	<div class='cldr_example'><span class='cldr_substituted'>2</span> sata</div><div class='cldr_example'>❌  <span class='cldr_substituted'>5</span> sata</div>
Plural	other	{0} sati	<div class='cldr_example'><span class='cldr_substituted'>5</span> sati</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> sati</div>
Case (for measurement units)	nominative	{0} je...	<div class='cldr_example'><span class='cldr_substituted'>1 sekunda</span> je...</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 sekundu</span> je...</div>
Case (for measurement units)	accusative	Izmjerio je {0}	<div class='cldr_example'>Izmjerio je <span class='cldr_substituted'>1 sekundu</span></div><div class='cldr_example'>❌  Izmjerio je <span class='cldr_substituted'>5 sekundi</span></div>
Case (for measurement units)	genitive	Mjerenje {0}	<div class='cldr_example'>Mjerenje <span class='cldr_substituted'>5 sekundi</span></div><div class='cldr_example'>❌  Mjerenje <span class='cldr_substituted'>1 sekundu</span></div>
Case (for measurement units)	instrumental	Razgovara s {0}	<div class='cldr_example'>Razgovara s <span class='cldr_substituted'>1 sekundom</span></div><div class='cldr_example'>❌  Razgovara s <span class='cldr_substituted'>1 sekundu</span></div>
Gender (for measurement units)	inanimate	Ovaj {0}...	<div class='cldr_example'>Ovaj <span class='cldr_substituted'>metar</span>...</div><div class='cldr_example'>❌  Ovaj <span class='cldr_substituted'>minuta</span>...</div>
Gender (for measurement units)	feminine	Ova {0}...	<div class='cldr_example'>Ova <span class='cldr_substituted'>minuta</span>...</div><div class='cldr_example'>❌  Ova <span class='cldr_substituted'>metar</span>...</div>
Gender (for measurement units)	neuter	Ovo {0}...	<div class='cldr_example'>Ovo <span class='cldr_substituted'>stoljeće</span>...</div><div class='cldr_example'>❌  Ovo <span class='cldr_substituted'>minuta</span>...</div>

# Unit Case and Gender Info
acceleration	meters per second squared	n/a	n/a	nominative	{0} metar u sekundi na kvadrat	21 metar u sekundi na kvadrat je...	{0} metra u sekundi na kvadrat	3 metra u sekundi na kvadrat je...	{0} metara u sekundi na kvadrat	5 metara u sekundi na kvadrat je...
acceleration	meters per second squared	n/a	n/a	accusative	{0} metar u sekundi na kvadrat	Izmjerio je 21 metar u sekundi na kvadrat	{0} metra u sekundi na kvadrat	Izmjerio je 3 metra u sekundi na kvadrat	{0} metara u sekundi na kvadrat	Izmjerio je 5 metara u sekundi na kvadrat
acceleration	meters per second squared	n/a	n/a	genitive	{0} metar u sekundi na kvadrat	Mjerenje 21 metar u sekundi na kvadrat	{0} metra u sekundi na kvadrat	Mjerenje 3 metra u sekundi na kvadrat	{0} metara u sekundi na kvadrat	Mjerenje 5 metara u sekundi na kvadrat
acceleration	meters per second squared	n/a	n/a	instrumental	{0} metar u sekundi na kvadrat	Razgovara s 21 metar u sekundi na kvadrat	{0} metra u sekundi na kvadrat	Razgovara s 3 metra u sekundi na kvadrat	{0} metara u sekundi na kvadrat	Razgovara s 5 metara u sekundi na kvadrat
acceleration	g-force ( = 9.80665 m/s²)	inanimate	Ovaj G...	nominative	{0} G	21 G je...	{0} G	3 G je...	{0} G	5 G je...
acceleration	g-force ( = 9.80665 m/s²)	inanimate	Ovaj G...	accusative	{0} G	Izmjerio je 21 G	{0} G	Izmjerio je 3 G	{0} G	Izmjerio je 5 G
acceleration	g-force ( = 9.80665 m/s²)	inanimate	Ovaj G...	genitive	{0} G	Mjerenje 21 G	{0} G	Mjerenje 3 G	{0} G	Mjerenje 5 G
acceleration	g-force ( = 9.80665 m/s²)	inanimate	Ovaj G...	instrumental	{0} G	Razgovara s 21 G	{0} G	Razgovara s 3 G	{0} G	Razgovara s 5 G
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	Ova kutna sekunda...	nominative	{0} kutna sekunda	21 kutna sekunda je...	{0} kutne sekunde	3 kutne sekunde je...	{0} kutnih sekundi	5 kutnih sekundi je...
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	Ova kutna sekunda...	accusative	{0} kutnu sekundu	Izmjerio je 21 kutnu sekundu	{0} kutne sekunde	Izmjerio je 3 kutne sekunde	{0} kutnih sekundi	Izmjerio je 5 kutnih sekundi
