# Grammatical Features
Latvian	lv	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative
Latvian	lv	grammaticalCase	units	nominative, accusative, genitive, locative, dative
Latvian	lv	grammaticalGender	general	masculine, feminine

# Minimal Pairs
Plural	zero	{0} diennakšu	<div class='cldr_example'><span class='cldr_substituted'>10</span> diennakšu</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> diennakšu</div>
Plural	one	{0} diennakts	<div class='cldr_example'><span class='cldr_substituted'>1</span> diennakts</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> diennakts</div>
Plural	other	{0} diennaktis	<div class='cldr_example'><span class='cldr_substituted'>2</span> diennaktis</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> diennaktis</div>
Case (for measurement units)	nominative	pagājusi {0}	<div class='cldr_example'>pagājusi <span class='cldr_substituted'>1 pikselis</span></div><div class='cldr_example'>❌  pagājusi <span class='cldr_substituted'>1 pikseli</span></div>
Case (for measurement units)	accusative	palikt {0}	<div class='cldr_example'>palikt <span class='cldr_substituted'>1 pikseli</span></div><div class='cldr_example'>❌  palikt <span class='cldr_substituted'>1 pikselim</span></div>
Case (for measurement units)	genitive	{0} brauciens	<div class='cldr_example'><span class='cldr_substituted'>1 pikseļa</span> brauciens</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 pikseli</span> brauciens</div>
Case (for measurement units)	locative	izdarīts {0}	<div class='cldr_example'>izdarīts <span class='cldr_substituted'>1 pikselī</span></div><div class='cldr_example'>❌  izdarīts <span class='cldr_substituted'>1 pikseli</span></div>
Case (for measurement units)	dative	pietiks {0}	<div class='cldr_example'>pietiks <span class='cldr_substituted'>1 pikselim</span></div><div class='cldr_example'>❌  pietiks <span class='cldr_substituted'>1 pikseli</span></div>
Gender (for measurement units)	masculine	viens {0}	<div class='cldr_example'>viens <span class='cldr_substituted'>metrs</span></div><div class='cldr_example'>❌  viens <span class='cldr_substituted'>diena</span></div>
Gender (for measurement units)	feminine	gara {0}	<div class='cldr_example'>gara <span class='cldr_substituted'>diena</span></div><div class='cldr_example'>❌  gara <span class='cldr_substituted'>metrs</span></div>

# Unit Case and Gender Info
acceleration	meters per second squared	n/a	n/a	nominative	{0} metru sekundē kvadrātā	pagājusi 10 metru sekundē kvadrātā	{0} metrs sekundē kvadrātā	pagājusi 21 metrs sekundē kvadrātā	{0} metri sekundē kvadrātā	pagājusi 3 metri sekundē kvadrātā
acceleration	meters per second squared	n/a	n/a	accusative	{0} metru sekundē kvadrātā	palikt 10 metru sekundē kvadrātā	{0} metrs sekundē kvadrātā	palikt 21 metrs sekundē kvadrātā	{0} metri sekundē kvadrātā	palikt 3 metri sekundē kvadrātā
acceleration	meters per second squared	n/a	n/a	genitive	{0} metru sekundē kvadrātā	10 metru sekundē kvadrātā brauciens	{0} metrs sekundē kvadrātā	21 metrs sekundē kvadrātā brauciens	{0} metri sekundē kvadrātā	3 metri sekundē kvadrātā brauciens
acceleration	meters per second squared	n/a	n/a	locative	{0} metru sekundē kvadrātā	izdarīts 10 metru sekundē kvadrātā	{0} metrs sekundē kvadrātā	izdarīts 21 metrs sekundē kvadrātā	{0} metri sekundē kvadrātā	izdarīts 3 metri sekundē kvadrātā
acceleration	meters per second squared	n/a	n/a	dative	{0} metru sekundē kvadrātā	pietiks 10 metru sekundē kvadrātā	{0} metrs sekundē kvadrātā	pietiks 21 metrs sekundē kvadrātā	{0} metri sekundē kvadrātā	pietiks 3 metri sekundē kvadrātā
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	nominative	{0} smagumspēku	pagājusi 10 smagumspēku	{0} smagumspēks	pagājusi 21 smagumspēks	{0} smagumspēks	pagājusi 3 smagumspēks
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	accusative	{0} smagumspēku	palikt 10 smagumspēku	{0} smagumspēku	palikt 21 smagumspēku	{0} smagumspēkus	palikt 3 smagumspēkus
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	genitive	{0} smagumspēku	10 smagumspēku brauciens	{0} smagumspēka	21 smagumspēka brauciens	{0} smagumspēku	3 smagumspēku brauciens
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	locative	{0} smagumspēku	izdarīts 10 smagumspēku	{0} smagumspēkā	izdarīts 21 smagumspēkā	{0} smagumspēkos	izdarīts 3 smagumspēkos
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	dative	{0} smagumspēku	pietiks 10 smagumspēku	{0} smagumspēkam	pietiks 21 smagumspēkam	{0} smagumspēkiem	pietiks 3 smagumspēkiem
