# Grammatical Features
Swedish	sv	grammaticalCase	general	nominative, genitive
Swedish	sv	grammaticalDefiniteness	general	indefinite, definite
Swedish	sv	grammaticalGender	general	common, neuter

# Minimal Pairs
Plural	one	om {0} dag	<div class='cldr_example'>om <span class='cldr_substituted'>1</span> dag</div><div class='cldr_example'>❌  om <span class='cldr_substituted'>2</span> dag</div>
Plural	other	om {0} dagar	<div class='cldr_example'>om <span class='cldr_substituted'>2</span> dagar</div><div class='cldr_example'>❌  om <span class='cldr_substituted'>1</span> dagar</div>
Case (for measurement units)	nominative	Jag tror att {0} är tillräckligt.	<div class='cldr_example'>Jag tror att <span class='cldr_substituted'>1 århundrade</span> är tillräckligt.</div><div class='cldr_example'>❌  Jag tror att <span class='cldr_substituted'>2 århundradens</span> är tillräckligt.</div>
Case (for measurement units)	genitive	På {0} avstånd	<div class='cldr_example'>På <span class='cldr_substituted'>2 århundradens</span> avstånd</div><div class='cldr_example'>❌  På <span class='cldr_substituted'>1 århundrade</span> avstånd</div>
Gender (for measurement units)	common	En {0} är	<div class='cldr_example'>En <span class='cldr_substituted'>centimeter</span> är</div><div class='cldr_example'>❌  En <span class='cldr_substituted'>århundrade</span> är</div>
Gender (for measurement units)	neuter	Ett {0} är	<div class='cldr_example'>Ett <span class='cldr_substituted'>århundrade</span> är</div><div class='cldr_example'>❌  Ett <span class='cldr_substituted'>centimeter</span> är</div>

# Unit Case and Gender Info
acceleration	meters per second squared	common	En meter per kvadratsekund är	nominative	{0} meter per kvadratsekund	Jag tror att 1 meter per kvadratsekund är tillräckligt.	{0} meter per kvadratsekund	Jag tror att 2 meter per kvadratsekund är tillräckligt.
acceleration	meters per second squared	common	En meter per kvadratsekund är	genitive	{0} meter per kvadratsekunds	På 1 meter per kvadratsekunds avstånd	{0} meter per kvadratsekunds	På 2 meter per kvadratsekunds avstånd
acceleration	g-force ( = 9.80665 m/s²)	common	En g-kraft är	nominative	{0} g-kraft	Jag tror att 1 g-kraft är tillräckligt.	{0} g-kraft	Jag tror att 2 g-kraft är tillräckligt.
acceleration	g-force ( = 9.80665 m/s²)	common	En g-kraft är	genitive	{0} g-krafts	På 1 g-krafts avstånd	{0} g-krafters	På 2 g-krafters avstånd
angle	arc-second ( = 0.0000007˙716049382 rev)	common	En bågsekund är	nominative	{0} bågsekund	Jag tror att 1 bågsekund är tillräckligt.	{0} bågsekunder	Jag tror att 2 bågsekunder är tillräckligt.
angle	arc-second ( = 0.0000007˙716049382 rev)	common	En bågsekund är	genitive	{0} bågsekunds	På 1 bågsekunds avstånd	{0} bågsekunders	På 2 bågsekunders avstånd
angle	arc-minute ( = 0.00004˙629 rev)	common	En bågminut är	nominative	{0} bågminut	Jag tror att 1 bågminut är tillräckligt.	{0} bågminuter	Jag tror att 2 bågminuter är tillräckligt.
angle	arc-minute ( = 0.00004˙629 rev)	common	En bågminut är	genitive	{0} bågminuts	På 1 bågminuts avstånd	{0} bågminuters	På 2 bågminuters avstånd
angle	degree ( = 0.002˙7 rev)	common	En grad är	nominative	{0} grad	Jag tror att 1 grad är tillräckligt.	{0} grader	Jag tror att 2 grader är tillräckligt.
angle	degree ( = 0.002˙7 rev)	common	En grad är	genitive	{0} grads	På 1 grads avstånd	{0} graders	På 2 graders avstånd
angle	radian ( = ~0.1591549430918953 rev)	common	En radian är	nominative	{0} radian	Jag tror att 1 radian är tillräckligt.	{0} radianer	Jag tror att 2 radianer är tillräckligt.
angle	radian ( = ~0.1591549430918953 rev)	common	En radian är	genitive	{0} radians	På 1 radians avstånd	{0} radianers	På 2 radianers avstånd
angle	revolutions	neuter	Ett varv är	nominative	{0} varv	Jag tror att 1 varv är tillräckligt.	{0} varv	Jag tror att 2 varv är tillräckligt.
angle	revolutions	neuter	Ett varv är	genitive	{0} varvs	På 1 varvs avstånd	{0} varvs	På 2 varvs avstånd
area	square centimeters	common	En kvadratcentimeter är	nominative	{0} kvadratcentimeter	Jag tror att 1 kvadratcentimeter är tillräckligt.	{0} kvadratcentimeter	Jag tror att 2 kvadratcentimeter är tillräckligt.
area	square centimeters	common	En kvadratcentimeter är	genitive	{0} kvadratcentimeters	På 1 kvadratcentimeters avstånd	{0} kvadratcentimeters	På 2 kvadratcentimeters avstånd
area	square-foot ( = 929.0304 cm²)	common	En kvadratfot är	nominative	{0} kvadratfot	Jag tror att 1 kvadratfot är tillräckligt.	{0} kvadratfot	Jag tror att 2 kvadratfot är tillräckligt.
area	square-foot ( = 929.0304 cm²)	common	En kvadratfot är	genitive	{0} kvadratfot	På 1 kvadratfot avstånd	{0} kvadratfot	På 2 kvadratfot avstånd
area	square meters	common	En kvadratmeter är	nominative	{0} kvadratmeter	Jag tror att 1 kvadratmeter är tillräckligt.	{0} kvadratmeter	Jag tror att 2 kvadratmeter är tillräckligt.
area	square meters	common	En kvadratmeter är	genitive	{0} kvadratmeters	På 1 kvadratmeters avstånd	{0} kvadratmeters	På 2 kvadratmeters avstånd
area	acre ( = 4,046.8564224 m²)	neuter	Ett engelskt tunnland är	nominative	{0} engelskt tunnland	Jag tror att 1 engelskt tunnland är tillräckligt.	{0} engelska tunnland	Jag tror att 2 engelska tunnland är tillräckligt.
area	acre ( = 4,046.8564224 m²)	neuter	Ett engelskt tunnland är	genitive	{0} engelskt tunnland	På 1 engelskt tunnland avstånd	{0} engelska tunnland	På 2 engelska tunnland avstånd
area	hectares	common	En hektar är	nominative	{0} hektar	Jag tror att 1 hektar är tillräckligt.	{0} hektar	Jag tror att 2 hektar är tillräckligt.
area	hectares	common	En hektar är	genitive	{0} hektars	På 1 hektars avstånd	{0} hektars	På 2 hektars avstånd
area	square kilometers	common	En kvadratkilometer är	nominative	{0} kvadratkilometer	Jag tror att 1 kvadratkilometer är tillräckligt.	{0} kvadratkilometer	Jag tror att 2 kvadratkilometer är tillräckligt.
area	square kilometers	common	En kvadratkilometer är	genitive	{0} kvadratkilometers	På 1 kvadratkilometers avstånd	{0} kvadratkilometers	På 2 kvadratkilometers avstånd
area	square-mile ( = 2.589988110336 km²)	common	En engelsk kvadratmil är	nominative	{0} engelsk kvadratmil	Jag tror att 1 engelsk kvadratmil är tillräckligt.	{0} engelska kvadratmil	Jag tror att 2 engelska kvadratmil är tillräckligt.
area	square-mile ( = 2.589988110336 km²)	common	En engelsk kvadratmil är	genitive	{0} engelsk kvadratmil	På 1 engelsk kvadratmil avstånd	{0} engelska kvadratmil	På 2 engelska kvadratmil avstånd
concentration	millimole-per-liter ( = 602,214,076,000,000,000,000,000 items per cubic meter)	common	En millimol per liter är	nominative	{0} millimol per liter	Jag tror att 1 millimol per liter är tillräckligt.	{0} millimol per liter	Jag tror att 2 millimol per liter är tillräckligt.
concentration	millimole-per-liter ( = 602,214,076,000,000,000,000,000 items per cubic meter)	common	En millimol per liter är	genitive	{0} millimol per liters	På 1 millimol per liters avstånd	{0} millimol per liters	På 2 millimol per liters avstånd
consumption	liters per 100 kilometers	common	En liter per 100 kilometer är	nominative	{0} liter per 100 kilometer	Jag tror att 1 liter per 100 kilometer är tillräckligt.	{0} liter per 100 kilometer	Jag tror att 2 liter per 100 kilometer är tillräckligt.
consumption	liters per 100 kilometers	common	En liter per 100 kilometer är	genitive	{0} liter per 100 kilometers	På 1 liter per 100 kilometers avstånd	{0} liter per 100 kilometers	På 2 liter per 100 kilometers avstånd
consumption	liters per kilometer	common	En liter per kilometer är	nominative	{0} liter per kilometer	Jag tror att 1 liter per kilometer är tillräckligt.	{0} liter per kilometer	Jag tror att 2 liter per kilometer är tillräckligt.
consumption	liters per kilometer	common	En liter per kilometer är	genitive	{0} liter per kilometers	På 1 liter per kilometers avstånd	{0} liter per kilometers	På 2 liter per kilometers avstånd
consumption-inverse	mile-per-gallon-imperial ( = ~354006.1899346471 meters per cubic meter)	common	En UK mil/gn är	nominative	{0} UK mil/gn	Jag tror att 1 UK mil/gn är tillräckligt.	{0} UK mil/gn	Jag tror att 2 UK mil/gn är tillräckligt.
consumption-inverse	mile-per-gallon-imperial ( = ~354006.1899346471 meters per cubic meter)	common	En UK mil/gn är	genitive	{0} UK mil/gn	På 1 UK mil/gn avstånd	{0} UK mil/gn	På 2 UK mil/gn avstånd
