#Locale	Prov.	Unconf.	Missing	Path*	Attributes
cch	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
cch	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
cch	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
cch	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	NG
cch	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
cch	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
cch	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
cch	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
cch	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
cch	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
cch	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
cch	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
cch	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
cch	44	0	19	Totals	
					
ccp	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
ccp	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
ccp	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	beng
ccp	2	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	beng; cakm
ccp	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	beng
ccp	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	beng
ccp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	beng
ccp	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	beng; cakm
ccp	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	beng; cakm
ccp	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	beng
ccp	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	beng; cakm
ccp	13	0	2	Totals	
					
ce	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd
ce	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
ce	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
ce	1	0	0	//ldml/delimiters/alternateQuotationEnd	
ce	1	0	0	//ldml/delimiters/alternateQuotationStart	
ce	1	0	0	//ldml/delimiters/quotationEnd	
ce	1	0	0	//ldml/delimiters/quotationStart	
ce	15	0	0	Totals	
					
cgg	3	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv
cgg	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
cgg	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
cgg	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
cgg	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
cgg	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
cgg	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
cgg	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
cgg	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
cgg	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
cgg	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
cgg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
cgg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
cgg	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
cgg	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
cgg	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
cgg	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
cgg	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
cgg	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
cgg	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
cgg	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
cgg	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
cgg	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
cgg	31	0	0	Totals	
					
cho	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd
cho	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
cho	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
cho	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
cho	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
cho	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
cho	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
cho	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
cho	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
cho	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
cho	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
cho	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
cho	2	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	script; territory
cho	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
cho	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
cho	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
cho	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
cho	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
cho	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
cho	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
cho	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
cho	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
cho	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
cho	52	0	0	Totals	
					
cic	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd
cic	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
cic	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
cic	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
cic	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
cic	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
cic	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
cic	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
cic	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
cic	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
cic	1	0	0	//ldml/delimiters/alternateQuotationEnd	
cic	1	0	0	//ldml/delimiters/alternateQuotationStart	
cic	1	0	0	//ldml/delimiters/quotationEnd	
cic	1	0	0	//ldml/delimiters/quotationStart	
cic	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
cic	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
cic	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
cic	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
cic	2	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; metric
cic	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
cic	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
cic	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
cic	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
cic	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
cic	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
cic	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/group	latn
cic	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
cic	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
cic	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
cic	36	0	5	Totals	
					
ckb	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
ckb	0	0	1	//ldml/delimiters/alternateQuotationEnd	
ckb	0	0	1	//ldml/delimiters/alternateQuotationStart	
ckb	0	0	1	//ldml/delimiters/quotationEnd	
ckb	0	0	1	//ldml/delimiters/quotationStart	
ckb	0	0	3	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
ckb	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*'][@alt='*']	ckb, menu
ckb	0	0	3	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
ckb	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	arabext
ckb	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	arabext
ckb	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	arabext
ckb	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	arabext
ckb	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	arabext
ckb	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	arabext
ckb	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	arabext
ckb	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	arabext
ckb	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	arabext
ckb	11	0	10	Totals	
					
co	0	0	8	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd
co	0	0	1	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
co	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
co	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
co	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
co	0	0	1	//ldml/dates/timeZoneNames/fallbackFormat	
co	0	0	1	//ldml/dates/timeZoneNames/gmtFormat	
co	0	0	1	//ldml/dates/timeZoneNames/gmtZeroFormat	
co	0	0	1	//ldml/dates/timeZoneNames/hourFormat	
co	0	0	1	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
co	0	0	1	//ldml/dates/timeZoneNames/regionFormat	
co	0	0	2	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
co	0	0	1	//ldml/delimiters/alternateQuotationEnd	
co	0	0	1	//ldml/delimiters/alternateQuotationStart	
co	0	0	1	//ldml/delimiters/quotationEnd	
co	0	0	1	//ldml/delimiters/quotationStart	
co	0	0	3	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
co	0	0	1	//ldml/localeDisplayNames/languages/language[@type='*']	en
co	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
co	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
co	0	0	3	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
co	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
co	0	0	1	//ldml/localeDisplayNames/territories/territory[@type='*']	FR
co	0	0	1	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
co	0	0	1	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
co	0	0	1	//ldml/numbers/defaultNumberingSystem	
co	0	0	1	//ldml/numbers/otherNumberingSystems/native	
co	0	0	1	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
co	0	0	1	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
co	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
co	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/group	latn
co	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
co	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
co	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
co	0	0	64	Totals	
					
cu	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd
cu	0	0	1	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
cu	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
cu	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
cu	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
cu	0	0	1	//ldml/dates/timeZoneNames/fallbackFormat	
cu	0	0	1	//ldml/dates/timeZoneNames/gmtFormat	
cu	0	0	1	//ldml/dates/timeZoneNames/gmtZeroFormat	
cu	0	0	1	//ldml/dates/timeZoneNames/hourFormat	
cu	0	0	1	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
cu	0	0	1	//ldml/dates/timeZoneNames/regionFormat	
cu	0	0	2	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
cu	0	0	1	//ldml/delimiters/alternateQuotationEnd	
cu	0	0	1	//ldml/delimiters/alternateQuotationStart	
cu	0	0	1	//ldml/delimiters/quotationEnd	
cu	0	0	1	//ldml/delimiters/quotationStart	
cu	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
cu	0	0	2	//ldml/localeDisplayNames/languages/language[@type='*']	cu; en
cu	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
cu	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
cu	0	0	3	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
cu	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']	Zzzz
cu	0	0	1	//ldml/localeDisplayNames/territories/territory[@type='*']	RU
cu	0	0	1	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
cu	0	0	1	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
cu	0	0	1	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
cu	0	0	1	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
cu	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
cu	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/group	latn
cu	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
cu	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
cu	0	0	1	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
cu	13	0	50	Totals	
					
dav	3	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv
dav	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
dav	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
dav	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
dav	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
dav	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
dav	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
dav	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
dav	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
dav	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
dav	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
dav	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
dav	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
dav	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
dav	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
dav	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
dav	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
dav	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
dav	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
dav	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
dav	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
dav	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
dav	29	0	0	Totals	
					
dje	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hmsv
dje	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
dje	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
dje	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
dje	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
dje	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
dje	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
dje	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
dje	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
dje	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
dje	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
dje	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
dje	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
dje	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
dje	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
dje	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
dje	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
dje	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
dje	24	0	0	Totals	
					
dua	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hmsv
dua	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
dua	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
dua	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
dua	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
dua	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
dua	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
dua	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
dua	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
dua	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
dua	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
dua	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
dua	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
dua	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
dua	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
dua	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
dua	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
dua	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
dua	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
dua	25	0	0	Totals	
					
dv	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd
dv	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian
dv	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
dv	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
dv	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
dv	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
dv	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
dv	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
dv	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
dv	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
dv	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
dv	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
