# dir	file	added	deleted	changed	total
TOTAL		55,979	11,565	38,499	2,627,755
annotations	af.xml	96	47	10	9,588
annotations	am.xml	37	4	1	7,907
annotations	ar.xml	32	1	1	7,994
annotations	ar_SA.xml	0	0	0	2
annotations	as.xml	56	3	1	8,594
annotations	ast.xml	0	0	0	42
annotations	az.xml	63	4	1	8,611
annotations	be.xml	223	76	75	9,121
annotations	bew.xml	194	29	29	252
annotations	bg.xml	193	32	10	8,470
annotations	bgn.xml	0	0	0	24
annotations	bn.xml	165	2	1	8,728
annotations	br.xml	0	0	0	3,787
annotations	bs.xml	55	6	0	8,477
annotations	ca.xml	235	10	8	8,881
annotations	ccp.xml	0	0	0	464
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	519	263	251	8,761
annotations	ckb.xml	0	0	0	2
annotations	cs.xml	425	60	78	11,420
annotations	cv.xml	64	26	26	116
annotations	cy.xml	59	2	1	8,358
annotations	da.xml	416	34	30	8,766
annotations	de.xml	139	55	6	8,290
annotations	de_CH.xml	272	10	1	1,168
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	477	245	241	9,059
annotations	el.xml	260	35	26	8,664
annotations	en.xml	55	1	0	8,550
annotations	en_001.xml	22	12	4	1,269
annotations	en_AU.xml	21	10	0	1,063
annotations	en_CA.xml	31	35	1	1,631
annotations	en_GB.xml	34	28	9	181
annotations	en_IN.xml	0	0	0	33
annotations	es.xml	290	88	64	9,292
annotations	es_419.xml	87	72	48	4,226
annotations	es_MX.xml	16	1	1	3,120
annotations	es_US.xml	131	14	10	4,151
annotations	et.xml	290	167	166	8,614
annotations	eu.xml	230	99	4	9,191
annotations	fa.xml	97	38	30	9,339
annotations	ff_Adlm.xml	11	3	5	488
annotations	fi.xml	172	10	3	9,348
annotations	fil.xml	46	2	1	9,140
annotations	fo.xml	5	2	0	7,465
annotations	fr.xml	180	7	7	7,894
annotations	fr_CA.xml	571	115	16	5,135
annotations	ga.xml	88	24	24	7,958
annotations	gd.xml	109	6	0	10,214
annotations	gl.xml	91	15	7	8,642
annotations	gu.xml	484	243	241	8,906
annotations	ha.xml	667	287	287	8,976
annotations	ha_NE.xml	667	287	287	8,976
annotations	he.xml	488	211	167	9,269
annotations	hi.xml	102	54	2	8,701
annotations	hi_Latn.xml	140	63	74	3,314
annotations	hr.xml	149	5	3	8,403
annotations	hsb.xml	593	246	241	9,920
annotations	hu.xml	289	7	4	8,755
annotations	hy.xml	59	9	2	8,663
annotations	ia.xml	0	0	0	434
annotations	id.xml	242	3	2	8,817
annotations	ig.xml	715	323	303	8,718
annotations	is.xml	232	85	103	8,483
annotations	it.xml	174	26	7	8,727
annotations	ja.xml	192	1	1	9,387
annotations	jv.xml	469	242	241	8,709
annotations	ka.xml	345	153	145	9,097
annotations	kab.xml	116	94	102	2,044
annotations	kk.xml	120	11	2	8,157
annotations	kl.xml	0	0	0	5,049
annotations	km.xml	61	1	1	8,385
annotations	kn.xml	157	29	19	8,172
annotations	ko.xml	63	4	4	7,964
annotations	kok.xml	92	44	1	8,829
annotations	ku.xml	27	27	27	155
annotations	ky.xml	520	214	211	8,188
annotations	lb.xml	38	0	0	5,949
annotations	lij.xml	0	0	0	3,022
annotations	lo.xml	65	5	1	8,192
annotations	lt.xml	88	1	1	8,133
annotations	lv.xml	253	84	91	8,606
annotations	mai.xml	0	0	0	8
annotations	mi.xml	2	0	0	5,643
annotations	mk.xml	213	5	4	8,245
annotations	ml.xml	279	68	13	8,857
annotations	mn.xml	95	9	1	8,317
annotations	mni.xml	0	0	0	14
annotations	mr.xml	54	4	3	8,716
annotations	ms.xml	218	10	1	8,549
annotations	mt.xml	1	0	0	5,789
annotations	my.xml	441	242	242	8,659
annotations	ne.xml	65	5	1	8,635
annotations	nl.xml	85	20	3	8,686
annotations	nn.xml	301	157	149	5,846
annotations	no.xml	350	114	104	9,375
annotations	nso.xml	0	0	0	5,961
annotations	oc.xml	0	0	0	422
annotations	or.xml	92	11	7	8,819
annotations	pa.xml	65	4	2	9,039
annotations	pa_Arab.xml	0	0	0	5,960
annotations	pcm.xml	13	5	0	8,299
annotations	pl.xml	57	1	1	8,661
annotations	ps.xml	467	247	242	8,600
annotations	pt.xml	202	16	13	8,734
annotations	pt_PT.xml	119	37	17	6,955
annotations	qu.xml	415	62	69	7,948
annotations	quc.xml	0	0	0	5,823
annotations	rhg.xml	991	500	500	1,991
annotations	rm.xml	0	0	0	83
annotations	ro.xml	300	49	47	9,091
annotations	root.xml	20	0	0	3,882
annotations	ru.xml	374	160	146	10,421
annotations	rw.xml	0	0	0	5,833
annotations	sa.xml	0	0	0	16
annotations	sat.xml	5	0	0	626
annotations	sc.xml	120	14	12	7,203
annotations	sd.xml	477	254	236	8,184
annotations	si.xml	442	218	217	8,960
annotations	sk.xml	82	11	3	8,696
annotations	sl.xml	364	32	2	9,175
annotations	so.xml	408	254	242	8,967
annotations	sq.xml	86	29	0	8,561
annotations	sr.xml	114	25	6	8,337
annotations	sr_Cyrl_BA.xml	238	14	2	2,340
annotations	sr_Latn.xml	110	22	4	8,257
annotations	sr_Latn_BA.xml	238	14	2	2,326
annotations	su.xml	0	0	0	8
annotations	sv.xml	61	4	1	8,018
annotations	sw.xml	451	242	241	8,846
annotations	sw_KE.xml	0	0	0	240
annotations	ta.xml	208	16	14	8,494
annotations	te.xml	230	3	3	8,281
annotations	tg.xml	144	0	0	6,071
annotations	th.xml	266	11	8	8,081
annotations	ti.xml	646	149	150	4,187
annotations	tk.xml	435	185	184	8,779
annotations	tn.xml	0	0	0	5,949
annotations	to.xml	872	318	16	6,884
annotations	tr.xml	87	4	1	8,570
annotations	tt.xml	0	0	0	8
annotations	ug.xml	0	0	0	5,805
annotations	uk.xml	292	17	2	9,258
annotations	ur.xml	195	47	27	8,483
annotations	uz.xml	468	252	244	9,168
annotations	vi.xml	244	29	25	8,648
annotations	wo.xml	184	27	27	6,112
annotations	xh.xml	0	0	0	5,916
annotations	yo.xml	682	290	289	8,936
annotations	yo_BJ.xml	682	290	289	8,936
annotations	yue.xml	302	245	242	8,646
annotations	yue_Hans.xml	292	241	242	8,672
annotations	zh.xml	91	5	6	8,498
annotations	zh_Hant.xml	35	3	2	6,464
annotations	zh_Hant_HK.xml	33	20	22	3,833
annotations	zu.xml	484	239	191	8,814
bcp47	calendar.xml	5	0	0	78
bcp47	collation.xml	0	0	0	158
bcp47	currency.xml	0	0	0	619
