#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Vxml	VStatus	Section	Page	Header	Code	ST Link	Config Action
af	Afrikaans	Latin	modern	modern	READ_WRITE	sluit-hoekhakie			Characters	Symbols2	punctuation	〉 –keywords	http://st.unicode.org/cldr-apps/v#/af//7edd5072d2729f25	
af	Afrikaans	Latin	modern	modern	READ_WRITE	sluit-hoekhakie			Characters	Symbols2	punctuation	〉 -name	http://st.unicode.org/cldr-apps/v#/af//7d6996efbac2c21c	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-dubbelhoekhakie			Characters	Symbols2	punctuation	《 –keywords	http://st.unicode.org/cldr-apps/v#/af//55b4d37e4f98163b	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-dubbelhoekhakie			Characters	Symbols2	punctuation	《 -name	http://st.unicode.org/cldr-apps/v#/af//2db40fd307e629ce	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-raamhakie			Characters	Symbols2	punctuation	「 –keywords	http://st.unicode.org/cldr-apps/v#/af//26eda4eeb21cc8be	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-raamhakie			Characters	Symbols2	punctuation	「 -name	http://st.unicode.org/cldr-apps/v#/af//784b682a277ea89d	
af	Afrikaans	Latin	modern	modern	READ_WRITE	kleiner as | merker | oop merker			Characters	Symbols2	math	< –keywords	http://st.unicode.org/cldr-apps/v#/af//4f7af72bfde0ba2e	
ar	Arabic	Arabic	modern	core	HIDE				Special	Alphabetic Information	Layout	characterOrder	http://st.unicode.org/cldr-apps/v#/ar//7972e33a5e623d65	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-zero	http://st.unicode.org/cldr-apps/v#/ar//4691a810f9e79a00	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/ar//5b2f89143722a9fd	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-two	http://st.unicode.org/cldr-apps/v#/ar//42b62a40dd126cb8	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-few	http://st.unicode.org/cldr-apps/v#/ar//6e705d324b144997	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-many	http://st.unicode.org/cldr-apps/v#/ar//3538dd6155a6259e	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/ar//18e72d157fb85bce	
as	Assamese	Bangla	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/as//3b1808f53ad666df	
as	Assamese	Bangla	modern	modern	READ_WRITE	no			Locale Display Names	Languages (K-N)	N	Norwegian ► no	http://st.unicode.org/cldr-apps/v#/as//63da662acf7cbe63	
as	Assamese	Bangla	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/as//73cdaa7e87cb07d1	
as	Assamese	Bangla	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/as//5b2f89143722a9fd	
as	Assamese	Bangla	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/as//18e72d157fb85bce	
az	Azerbaijani	Latin	modern	moderate	READ_WRITE	dram			Units	Volume	dram	short-displayName	http://st.unicode.org/cldr-apps/v#/az//53166ca23ecd6a40	
az	Azerbaijani	Latin	modern	moderate	READ_WRITE	{0} dram			Units	Volume	dram	short-one-nominative	http://st.unicode.org/cldr-apps/v#/az//29b0286a62dcfbef	
az	Azerbaijani	Latin	modern	moderate	READ_WRITE	{0} dram			Units	Volume	dram	short-other-nominative	http://st.unicode.org/cldr-apps/v#/az//489cdd047e9c3c46	
az	Azerbaijani	Latin	modern	modern	READ_WRITE	dram			Units	Volume	dram	narrow-displayName	http://st.unicode.org/cldr-apps/v#/az//36958fb0600f06df	
az	Azerbaijani	Latin	modern	modern	READ_WRITE	{0} dram			Units	Volume	dram	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/az//466eadef167f7b9d	
az	Azerbaijani	Latin	modern	modern	READ_WRITE	{0} dram			Units	Volume	dram	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/az//24686f3ec2f75478	
be	Belarusian	Cyrillic	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/be//3b1808f53ad666df	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/be//73cdaa7e87cb07d1	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/be//5b2f89143722a9fd	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-few	http://st.unicode.org/cldr-apps/v#/be//6e705d324b144997	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-many	http://st.unicode.org/cldr-apps/v#/be//3538dd6155a6259e	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/be//18e72d157fb85bce	
bg	Bulgarian	Cyrillic	modern	moderate	READ_WRITE	брит. дес. лъжица			Units	Volume	dessert-spoon-imperial	long-displayName	http://st.unicode.org/cldr-apps/v#/bg//12a11a952914ef37	
bg	Bulgarian	Cyrillic	modern	moderate	READ_WRITE	{0} брит. дес. лъжица			Units	Volume	dessert-spoon-imperial	long-one-nominative	http://st.unicode.org/cldr-apps/v#/bg//6c1a9ff7604cd5cb	
bg	Bulgarian	Cyrillic	modern	moderate	READ_WRITE	{0} брит. дес. лъжици			Units	Volume	dessert-spoon-imperial	long-other-nominative	http://st.unicode.org/cldr-apps/v#/bg//9c2099be78f2803	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	fur			Units	Length	furlong	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//677398b407d90a3a	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	fth			Units	Length	fathom	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//701fa97abff70dc8	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	st			Units	Mass and Weight	stone	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//78e9ef06b5dc52f6	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	fur			Units	Length	furlong	narrow-displayName	http://st.unicode.org/cldr-apps/v#/bg//1cf23fcbfc591d80	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	fth			Units	Length	fathom	narrow-displayName	http://st.unicode.org/cldr-apps/v#/bg//5ff9b3b58d68ee98	
ceb	Cebuano	Latin	moderate	modern	HIDE				Supplemental	Plural	ordinal-ceb	other	http://st.unicode.org/cldr-apps/v#/ceb//35eeda148bd26429	
ceb	Cebuano	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/ceb//73cdaa7e87cb07d1	
ceb	Cebuano	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/ceb//5b2f89143722a9fd	
ceb	Cebuano	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/ceb//18e72d157fb85bce	
da	Danish	Latin	modern	modern	READ_WRITE	{0}m/s²			Units	Speed and Acceleration	meter-per-square-second	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//79fc0fc270315839	
da	Danish	Latin	modern	modern	READ_WRITE	{0}m/s²			Units	Speed and Acceleration	meter-per-square-second	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1c69edc2152ff98f	
da	Danish	Latin	modern	modern	READ_WRITE	km²			Units	Area	square-kilometer	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//15b3551c4529da6e	
da	Danish	Latin	modern	modern	READ_WRITE	{0}/km²			Units	Area	square-kilometer	narrow-per	http://st.unicode.org/cldr-apps/v#/da//5728c395172d38b4	
da	Danish	Latin	modern	modern	READ_WRITE	m²			Units	Area	square-meter	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//5cdd44031e6b7a00	
da	Danish	Latin	modern	modern	READ_WRITE	{0}/m²			Units	Area	square-meter	narrow-per	http://st.unicode.org/cldr-apps/v#/da//50a57035fd341861	
da	Danish	Latin	modern	modern	READ_WRITE	mg/dL			Units	Other Units	milligram-ofglucose-per-deciliter	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//a3b0bfb5e4be9b6	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mg/dL			Units	Other Units	milligram-ofglucose-per-deciliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//331fff4985c03449	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mg/dL			Units	Other Units	milligram-ofglucose-per-deciliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1a118b3092140de1	
da	Danish	Latin	modern	modern	READ_WRITE	mmol/L			Units	Other Units	millimole-per-liter	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//452e95f44164ea93	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mmol/L			Units	Other Units	millimole-per-liter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//6e47a5a73e9fb9bf	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mmol/L			Units	Other Units	millimole-per-liter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//23e8c842c32821c4	
da	Danish	Latin	modern	modern	READ_WRITE	ppm			Units	Other Units	permillion	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//68ecf919aa6270e1	
da	Danish	Latin	modern	modern	READ_WRITE	{0} ppm			Units	Other Units	permillion	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//2a2c70d34b3c55a	
da	Danish	Latin	modern	modern	READ_WRITE	{0} ppm			Units	Other Units	permillion	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//d4b21fc167bcfed	
da	Danish	Latin	modern	modern	READ_WRITE	PB			Units	Digital	petabyte	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//27cd8826b3b0b4f4	
da	Danish	Latin	modern	modern	READ_WRITE	{0} PB			Units	Digital	petabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//2045abcaec290ce5	
da	Danish	Latin	modern	modern	READ_WRITE	{0} PB			Units	Digital	petabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//b67d482ed9f37e6	
da	Danish	Latin	modern	modern	READ_WRITE	TB			Units	Digital	terabyte	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//1350697759c34709	
da	Danish	Latin	modern	modern	READ_WRITE	{0} TB			Units	Digital	terabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//272f8112f240f2f2	
da	Danish	Latin	modern	modern	READ_WRITE	{0} TB			Units	Digital	terabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//68b37074add69a75	
da	Danish	Latin	modern	modern	READ_WRITE	Tb			Units	Digital	terabit	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//78db54860da7b519	
da	Danish	Latin	modern	modern	READ_WRITE	{0} Tb			Units	Digital	terabit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//292380dcc4ebc038	
da	Danish	Latin	modern	modern	READ_WRITE	{0} Tb			Units	Digital	terabit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1f702390ce196573	
da	Danish	Latin	modern	modern	READ_WRITE	GB			Units	Digital	gigabyte	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//7e71e7587b6593a0	
da	Danish	Latin	modern	modern	READ_WRITE	{0} GB			Units	Digital	gigabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//222d960af6e779d2	
da	Danish	Latin	modern	modern	READ_WRITE	{0} GB			Units	Digital	gigabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//7608653e831b91ce	
da	Danish	Latin	modern	modern	READ_WRITE	Gb			Units	Digital	gigabit	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//2cbbb02f52f942c6	
da	Danish	Latin	modern	modern	READ_WRITE	{0} Gb			Units	Digital	gigabit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//bbdc7019d499228	
da	Danish	Latin	modern	modern	READ_WRITE	{0} Gb			Units	Digital	gigabit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1675d4575da441c	
da	Danish	Latin	modern	modern	READ_WRITE	MB			Units	Digital	megabyte	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//7e3283c2591c7385	
da	Danish	Latin	modern	modern	READ_WRITE	{0} MB			Units	Digital	megabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//5000948c0a209491	
da	Danish	Latin	modern	modern	READ_WRITE	{0} MB			Units	Digital	megabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//36be0a1859b04cbe	
da	Danish	Latin	modern	modern	READ_WRITE	Mb			Units	Digital	megabit	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//2e4760dd88e2b5c0	
da	Danish	Latin	modern	modern	READ_WRITE	{0} Mb			Units	Digital	megabit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//1d6156e3249f832d	
da	Danish	Latin	modern	modern	READ_WRITE	{0} Mb			Units	Digital	megabit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//189d98effcdcf0e0	
da	Danish	Latin	modern	modern	READ_WRITE	kB			Units	Digital	kilobyte	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//3ded6ce49a9d75a	
da	Danish	Latin	modern	modern	READ_WRITE	{0} kB			Units	Digital	kilobyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//4d00505d70d2ca28	
da	Danish	Latin	modern	modern	READ_WRITE	{0} kB			Units	Digital	kilobyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//2e5de4c3443c9415	
da	Danish	Latin	modern	modern	READ_WRITE	kb			Units	Digital	kilobit	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//780252e0acf55fa9	
da	Danish	Latin	modern	modern	READ_WRITE	{0} kb			Units	Digital	kilobit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//7c408290f1b27eaa	
da	Danish	Latin	modern	modern	READ_WRITE	{0} kb			Units	Digital	kilobit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//741341236c3b0b4	
da	Danish	Latin	modern	modern	READ_WRITE	B			Units	Digital	byte	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//5260914715671b3c	
da	Danish	Latin	modern	modern	READ_WRITE	{0} B			Units	Digital	byte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//aa85c16d26dd250	
da	Danish	Latin	modern	modern	READ_WRITE	{0} B			Units	Digital	byte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1dfbb3183a1c8470	
da	Danish	Latin	modern	modern	READ_WRITE	b			Units	Digital	bit	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//68cef657cf6fc0d	
da	Danish	Latin	modern	modern	READ_WRITE	{0} b			Units	Digital	bit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//24a80316794abdc2	
da	Danish	Latin	modern	modern	READ_WRITE	{0} b			Units	Digital	bit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//3e850c41aa927fe	
da	Danish	Latin	modern	modern	READ_WRITE	{0}μs			Units	Duration	microsecond	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//5302e7de9b21cd5a	
da	Danish	Latin	modern	modern	READ_WRITE	{0}μs			Units	Duration	microsecond	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//691eb9dd1fae68d3	
da	Danish	Latin	modern	modern	READ_WRITE	{0}ns			Units	Duration	nanosecond	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//7e7f54fe28ac43cd	
da	Danish	Latin	modern	modern	READ_WRITE	{0}ns			Units	Duration	nanosecond	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//6f22a838b84d78d2	
da	Danish	Latin	modern	modern	READ_WRITE	{0}nm			Units	Length	nanometer	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//1971ac6e7b6403b7	
da	Danish	Latin	modern	modern	READ_WRITE	{0}nm			Units	Length	nanometer	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//774d2a14c47151b7	
da	Danish	Latin	modern	modern	READ_WRITE	{0} pc			Units	Length	parsec	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//4b1f8dde2abd3c58	
da	Danish	Latin	modern	modern	READ_WRITE	{0} pc			Units	Length	parsec	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//604ef33e41efb03a	
da	Danish	Latin	modern	modern	READ_WRITE	AE			Units	Length	astronomical-unit	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//4436c8db444dfeda	
da	Danish	Latin	modern	modern	READ_WRITE	{0} AE			Units	Length	astronomical-unit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//92a206028b13806	
da	Danish	Latin	modern	modern	READ_WRITE	{0} AE			Units	Length	astronomical-unit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//3bb491e68f115064	
da	Danish	Latin	modern	modern	READ_WRITE	{0} sømil			Units	Length	nautical-mile	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//44a0d624fee976ec	
da	Danish	Latin	modern	modern	READ_WRITE	{0} sømil			Units	Length	nautical-mile	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//5cb1b42de26f57b4	
da	Danish	Latin	modern	modern	READ_WRITE	pkt.			Units	Length	point	narrow-displayName	http://st.unicode.org/cldr-apps/v#/da//4729864650d5bd07	
da	Danish	Latin	modern	modern	READ_WRITE	{0} pkt.			Units	Length	point	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//5de7bf92a60d11f8	
da	Danish	Latin	modern	modern	READ_WRITE	{0} pkt.			Units	Length	point	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1a7f6f2461357c95	
da	Danish	Latin	modern	modern	READ_WRITE	{0}t			Units	Mass and Weight	metric-ton	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//2e70066566c72fba	
da	Danish	Latin	modern	modern	READ_WRITE	{0}t			Units	Mass and Weight	metric-ton	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1092318f6b7618f8	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mg			Units	Mass and Weight	milligram	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//45dcd6822019fb7d	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mg			Units	Mass and Weight	milligram	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//4bca253633ff9725	
da	Danish	Latin	modern	modern	READ_WRITE	{0}m³			Units	Volume	cubic-meter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//77c146938a89cc68	
da	Danish	Latin	modern	modern	READ_WRITE	{0}m³			Units	Volume	cubic-meter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//ab51a7e5bcbe622	
da	Danish	Latin	modern	modern	READ_WRITE	{0}cm³			Units	Volume	cubic-centimeter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//413e94ebe062aa1a	
da	Danish	Latin	modern	modern	READ_WRITE	{0}cm³			Units	Volume	cubic-centimeter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//40856e66b13e1195	
da	Danish	Latin	modern	modern	READ_WRITE	{0} fod³			Units	Volume	cubic-foot	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//65cf4c9b88b26854	
da	Danish	Latin	modern	modern	READ_WRITE	{0} fod³			Units	Volume	cubic-foot	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//7c5ef27e59f4edae	
da	Danish	Latin	modern	modern	READ_WRITE	{0}ML			Units	Volume	megaliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//47b6ecdbc16d2c98	
da	Danish	Latin	modern	modern	READ_WRITE	{0}ML			Units	Volume	megaliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//1057e649dd139983	
da	Danish	Latin	modern	modern	READ_WRITE	{0}hL			Units	Volume	hectoliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//399c857c9dee1a4b	
da	Danish	Latin	modern	modern	READ_WRITE	{0}hL			Units	Volume	hectoliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//6c556ce4ba08bb27	
da	Danish	Latin	modern	modern	READ_WRITE	{0}dL			Units	Volume	deciliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//55671add0a2eaae1	
da	Danish	Latin	modern	modern	READ_WRITE	{0}dL			Units	Volume	deciliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//ba66d930a1aad93	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mL			Units	Volume	milliliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//20f3f2e22e392cad	
da	Danish	Latin	modern	modern	READ_WRITE	{0}mL			Units	Volume	milliliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//4d73e148f3156ed8	
da	Danish	Latin	modern	modern	READ_WRITE	{0} spsk			Units	Volume	tablespoon	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//30dd20b06d729d0f	
da	Danish	Latin	modern	modern	READ_WRITE	{0} spsk			Units	Volume	tablespoon	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//52c833249c4a0f5a	
da	Danish	Latin	modern	modern	READ_WRITE	{0} tsk			Units	Volume	teaspoon	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/da//14b74d1bb919f3e	
da	Danish	Latin	modern	modern	READ_WRITE	{0} tsk			Units	Volume	teaspoon	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/da//6d8323c7f31c6c6b	
de	German	Latin	modern	modern	READ_WRITE	{0}mg/dL			Units	Other Units	milligram-ofglucose-per-deciliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/de//331fff4985c03449	
de	German	Latin	modern	modern	READ_WRITE	{0}mg/dL			Units	Other Units	milligram-ofglucose-per-deciliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/de//1a118b3092140de1	
de	German	Latin	modern	modern	READ_WRITE	{0}mmol/L			Units	Other Units	millimole-per-liter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/de//6e47a5a73e9fb9bf	
de	German	Latin	modern	modern	READ_WRITE	{0}mmol/L			Units	Other Units	millimole-per-liter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/de//23e8c842c32821c4	
de	German	Latin	modern	modern	READ_WRITE	{0}ppm			Units	Other Units	permillion	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/de//2a2c70d34b3c55a	
de	German	Latin	modern	modern	READ_WRITE	{0}ppm			Units	Other Units	permillion	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/de//d4b21fc167bcfed	
de	German	Latin	modern	modern	READ_WRITE	{0}/cm³			Units	Volume	cubic-centimeter	narrow-per	http://st.unicode.org/cldr-apps/v#/de//4cfa709bab2f056e	
doi	Dogri	Devanagari	basic	modern	HIDE				Supplemental	Plural	ordinal-doi	other	http://st.unicode.org/cldr-apps/v#/doi//6025b7afbbab39d5	
doi	Dogri	Devanagari	basic	core	HIDE				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/doi//96637b9643a58d4	
el	Greek	Greek	modern	modern	READ_WRITE	κάτω γραμμή			Characters	Symbols2	punctuation	_ –keywords	http://st.unicode.org/cldr-apps/v#/el//3aef69ebd6eef1a	
el	Greek	Greek	modern	modern	READ_WRITE	κάτω γραμμή			Characters	Symbols2	punctuation	_ -name	http://st.unicode.org/cldr-apps/v#/el//6db36cdedf5e7b29	
en	English	Latin	modern	moderate	READ_WRITE	{0} degree			Units	Weather	generic	long-one-nominative	http://st.unicode.org/cldr-apps/v#/en//2bb26ab5dcc064f6	
