# dir	file	added	deleted	changed	total
TOTAL		42,733	5,704	40,367	2,382,453
annotations	af.xml	150	8	0	9,499
annotations	am.xml	123	0	0	7,868
annotations	ar.xml	136	0	0	7,960
annotations	ar_SA.xml	0	0	0	2
annotations	as.xml	138	1	3	8,537
annotations	ast.xml	0	0	0	42
annotations	az.xml	130	0	0	8,546
annotations	be.xml	131	1	0	8,751
annotations	bg.xml	451	368	242	8,656
annotations	bn.xml	131	5	0	8,570
annotations	br.xml	7	3	3	3,792
annotations	bs.xml	147	11	11	8,433
annotations	ca.xml	149	12	5	8,656
annotations	ccp.xml	0	0	0	464
annotations	ceb.xml	0	0	0	7
annotations	chr.xml	109	2	0	7,748
annotations	ckb.xml	0	0	0	2
annotations	cs.xml	155	0	0	10,994
annotations	cy.xml	129	0	0	8,300
annotations	da.xml	132	16	0	8,366
annotations	de.xml	119	13	3	8,166
annotations	de_CH.xml	105	2	0	834
annotations	doi.xml	0	0	0	16
annotations	dsb.xml	136	0	0	8,100
annotations	el.xml	137	5	1	8,407
annotations	en.xml	136	2	0	8,503
annotations	en_001.xml	0	0	0	680
annotations	en_AU.xml	22	2	2	1,122
annotations	en_CA.xml	134	25	15	1,654
annotations	en_GB.xml	4	5	0	1,219
annotations	en_IN.xml	0	0	0	38
annotations	es.xml	195	101	13	9,112
annotations	es_419.xml	30	0	2	4,333
annotations	es_MX.xml	7	4	3	3,434
annotations	es_US.xml	4	7	0	4,221
annotations	et.xml	129	0	1	7,993
annotations	eu.xml	178	2	1	8,963
annotations	fa.xml	124	16	0	9,256
annotations	ff_Adlm.xml	387	86	86	559
annotations	fi.xml	143	7	0	9,183
annotations	fil.xml	129	0	0	9,094
annotations	fo.xml	0	0	0	7,473
annotations	fr.xml	135	3	1	7,720
annotations	fr_CA.xml	64	8	7	4,911
annotations	ga.xml	135	0	0	7,823
annotations	gd.xml	164	0	1	10,115
annotations	gl.xml	162	27	3	8,576
annotations	gu.xml	132	1	1	7,941
annotations	ha.xml	166	131	2	7,868
annotations	ha_NE.xml	166	131	2	7,868
annotations	he.xml	169	5	2	8,460
annotations	hi.xml	162	4	3	8,605
annotations	hi_Latn.xml	57	55	39	8,454
annotations	hr.xml	127	3	0	8,256
annotations	hsb.xml	138	0	0	8,846
annotations	hu.xml	129	1	0	8,465
annotations	hy.xml	201	72	23	8,676
annotations	ia.xml	0	0	0	434
annotations	id.xml	128	3	2	8,582
annotations	ig.xml	1,219	348	349	7,761
annotations	is.xml	151	23	12	8,101
annotations	it.xml	128	1	1	8,552
annotations	ja.xml	136	0	0	9,193
annotations	jv.xml	131	5	0	7,769
annotations	ka.xml	129	13	4	8,490
annotations	kab.xml	57	49	49	1,792
annotations	kk.xml	403	101	77	8,136
annotations	kl.xml	0	0	0	5,049
annotations	km.xml	130	0	1	8,322
annotations	kn.xml	410	186	23	8,199
annotations	ko.xml	130	5	0	7,904
annotations	kok.xml	139	0	0	8,735
annotations	ku.xml	0	0	0	76
annotations	ky.xml	192	3	2	7,249
annotations	lb.xml	0	0	0	5,911
annotations	lo.xml	133	0	1	8,125
annotations	lt.xml	123	0	0	8,043
annotations	lv.xml	136	2	1	8,233
annotations	mai.xml	0	0	0	8
annotations	mi.xml	0	0	0	5,646
annotations	mk.xml	115	0	0	8,030
annotations	ml.xml	138	14	1	8,590
annotations	mn.xml	124	5	0	8,231
annotations	mni.xml	0	0	0	14
annotations	mr.xml	150	7	21	8,667
annotations	ms.xml	135	11	1	8,343
annotations	mt.xml	0	0	0	5,791
annotations	my.xml	129	14	5	7,750
annotations	ne.xml	129	3	0	8,571
annotations	nl.xml	142	19	7	8,622
annotations	nn.xml	109	6	1	8,479
annotations	no.xml	121	4	0	9,027
annotations	oc.xml	216	206	206	628
annotations	or.xml	135	5	1	8,720
annotations	pa.xml	249	5	3	8,977
annotations	pa_Arab.xml	0	0	0	5,960
annotations	pcm.xml	328	234	28	8,521
annotations	pl.xml	146	3	2	8,607
annotations	ps.xml	130	0	0	7,651
annotations	pt.xml	127	0	0	8,530
annotations	pt_PT.xml	117	4	1	7,543
annotations	qu.xml	403	158	99	7,602
annotations	rm.xml	0	0	0	83
annotations	ro.xml	145	4	0	8,795
annotations	root.xml	42	0	0	3,862
