# Grammatical Features
Dutch	nl	grammaticalGender	general	neuter, common

# Minimal Pairs
Plural	one	{0} dag	<div class='cldr_example'><span class='cldr_substituted'>1</span> dag</div>
Plural	other	{0} dagen	<div class='cldr_example'><span class='cldr_substituted'>2</span> dagen</div>
Gender	common	De {0} is	<div class='cldr_example'>De <span class='cldr_substituted'>meter</span> is</div>
Gender	neuter	Het {0} is	<div class='cldr_example'>Het <span class='cldr_substituted'>uur</span> is</div>

# Unit Case and Gender Info
acceleration	meters per second squared	common	De meter per seconde kwadraat is
acceleration	g-force ( = 9.80665 m/s²)	common	De G-kracht is
angle	arc-second ( = 0.0000007˙716049382 rev)	common	De boogseconde is
angle	arc-minute ( = 0.00004˙629 rev)	common	De boogminuut is
angle	degree ( = 0.002˙7 rev)	common	De booggraad is
angle	radian ( = ~0.1591549430918953 rev)	common	De radiaal is
angle	revolutions	common	De toer is
area	square centimeters	common	De vierkante centimeter is
area	square-foot ( = 929.0304 cm²)	common	De vierkante voet is
area	acre ( = 4,046.8564224 m²)	common	De acre is
area	hectares	common	De hectare is
area	square kilometers	common	De vierkante kilometer is
area	square-mile ( = 2.589988110336 km²)	common	De vierkante mijl is
consumption	liters per 100 kilometers	common	De liter per 100 kilometer is
consumption-inverse	mile-per-gallon-imperial ( = ~354006.1899346471 meters per cubic meter)	common	De mijl per imp. gallon is
consumption-inverse	mile-per-gallon ( = ~425143.707430272 meters per cubic meter)	common	De mijl per gallon is
digital	bits	common	De bit is
digital	byte ( = 8 bit)	common	De byte is
duration	seconds	common	De seconde is
duration	minute ( = 60 sec)	common	De minuut is
duration	hour ( = 3,600 sec)	neuter	Het uur is
duration	day ( = 86,400 sec)	common	De dag is
duration	day-person ( = 86,400 sec)	common	De dag is
duration	week ( = 604,800 sec)	common	De week is
electric-current	amperes	common	De ampère is
electric-resistance	ohms	common	De ohm is
energy	dalton ( = 0.00000000014924180856 J)	common	De dalton is
energy	joules	common	De joule is
energy	calorie ( = 4.184 J)	common	De calorie is
