# Grammatical Features
Latvian	lv	grammaticalCase	general	nominative, vocative, accusative, genitive, dative, locative
Latvian	lv	grammaticalCase	units	nominative, accusative, genitive, dative, locative
Latvian	lv	grammaticalGender	general	masculine, feminine

# Minimal Pairs
Plural	one	{0} diennakts	<div class='cldr_example'><span class='cldr_substituted'>1</span> diennakts</div>
Plural	other	{0} diennaktis	<div class='cldr_example'><span class='cldr_substituted'>2</span> diennaktis</div>
Plural	zero	{0} diennakšu	<div class='cldr_example'><span class='cldr_substituted'>10</span> diennakšu</div>
Case	accusative	palikt {0}	<div class='cldr_example'>palikt <span class='cldr_substituted'>1 pikseli</span></div>
Case	dative	pietiks {0}	<div class='cldr_example'>pietiks <span class='cldr_substituted'>1 pikselim</span></div>
Case	genitive	{0} brauciens	<div class='cldr_example'><span class='cldr_substituted'>1 pikseļa</span> brauciens</div>
Case	locative	izdarīts {0}	<div class='cldr_example'>izdarīts <span class='cldr_substituted'>1 pikselī</span></div>
Case	nominative	pagājusi {0}	<div class='cldr_example'>pagājusi <span class='cldr_substituted'>1 pikselis</span></div>
Gender	feminine	gara {0}	<div class='cldr_example'>gara <span class='cldr_substituted'>diena</span></div>
Gender	masculine	viens {0}	<div class='cldr_example'>viens <span class='cldr_substituted'>metrs</span></div>

# Unit Case and Gender Info
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	nominative	{0} smagumspēku	pagājusi 10 smagumspēku	{0} smagumspēks	pagājusi 21 smagumspēks	{0} smagumspēks	pagājusi 3 smagumspēks
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	accusative	{0} smagumspēku	palikt 10 smagumspēku	{0} smagumspēku	palikt 21 smagumspēku	{0} smagumspēkus	palikt 3 smagumspēkus
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	genitive	{0} smagumspēku	10 smagumspēku brauciens	{0} smagumspēka	21 smagumspēka brauciens	{0} smagumspēku	3 smagumspēku brauciens
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	dative	{0} smagumspēku	pietiks 10 smagumspēku	{0} smagumspēkam	pietiks 21 smagumspēkam	{0} smagumspēkiem	pietiks 3 smagumspēkiem
acceleration	g-force ( = 9.80665 m/s²)	masculine	viens smagumspēks	locative	{0} smagumspēku	izdarīts 10 smagumspēku	{0} smagumspēkā	izdarīts 21 smagumspēkā	{0} smagumspēkos	izdarīts 3 smagumspēkos
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	gara leņķa sekunde	nominative	{0} leņķa sekunžu	pagājusi 10 leņķa sekunžu	{0} leņķa sekunde	pagājusi 21 leņķa sekunde	{0} leņķa sekundes	pagājusi 3 leņķa sekundes
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	gara leņķa sekunde	accusative	{0} leņķa sekunžu	palikt 10 leņķa sekunžu	{0} leņķa sekundi	palikt 21 leņķa sekundi	{0} leņķa sekundes	palikt 3 leņķa sekundes
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	gara leņķa sekunde	genitive	{0} leņķa sekunžu	10 leņķa sekunžu brauciens	{0} leņķa sekundes	21 leņķa sekundes brauciens	{0} leņķa sekunžu	3 leņķa sekunžu brauciens
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	gara leņķa sekunde	dative	{0} leņķa sekunžu	pietiks 10 leņķa sekunžu	{0} leņķa sekundei	pietiks 21 leņķa sekundei	{0} leņķa sekundēm	pietiks 3 leņķa sekundēm
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	gara leņķa sekunde	locative	{0} leņķa sekunžu	izdarīts 10 leņķa sekunžu	{0} leņķa sekundē	izdarīts 21 leņķa sekundē	{0} leņķa sekundēs	izdarīts 3 leņķa sekundēs
