# Grammatical Features
Telugu	te	grammaticalCase	general	nominative, accusative, oblique, dative, locative, instrumental
Telugu	te	grammaticalCase	units	nominative, accusative, dative, locative, instrumental

# Minimal Pairs
Plural	one	{0} రోజు	<div class='cldr_example'><span class='cldr_substituted'>1</span> రోజు</div>
Plural	other	{0} రోజులు	<div class='cldr_example'><span class='cldr_substituted'>2</span> రోజులు</div>
Case	accusative	{0} వంటకమును వండింది	<div class='cldr_example'><span class='cldr_substituted'>1 మీటరు</span> వంటకమును వండింది</div>
Case	dative	పార్వతి శివుని {0} తపం చేసింది	<div class='cldr_example'>పార్వతి శివుని <span class='cldr_substituted'>1 మీటరు</span> తపం చేసింది</div>
Case	instrumental	{0} చేత రావణుడు సంహరింపబడ్డాడు	<div class='cldr_example'><span class='cldr_substituted'>1 మీటరు</span> చేత రావణుడు సంహరింపబడ్డాడు</div>
Case	locative	అన్ని దిక్కుల {0} విష్ణువు ఉన్నాడు	<div class='cldr_example'>అన్ని దిక్కుల <span class='cldr_substituted'>1 మీటరు</span> విష్ణువు ఉన్నాడు</div>
Case	nominative	{0} పాఠము చదువుతున్నాడు	<div class='cldr_example'><span class='cldr_substituted'>1 మీటరు</span> పాఠము చదువుతున్నాడు</div>

# Unit Case and Gender Info
acceleration	g-force ( = 9.80665 m/s²)	nominative	{0} గు-శక్తి	1 గు-శక్తి పాఠము చదువుతున్నాడు	{0} గు-శక్తి	2 గు-శక్తి పాఠము చదువుతున్నాడు
acceleration	g-force ( = 9.80665 m/s²)	accusative	{0} గు-శక్తి	1 గు-శక్తి వంటకమును వండింది	{0} గు-శక్తి	2 గు-శక్తి వంటకమును వండింది
acceleration	g-force ( = 9.80665 m/s²)	dative	{0} గు-శక్తి	పార్వతి శివుని 1 గు-శక్తి తపం చేసింది	{0} గు-శక్తి	పార్వతి శివుని 2 గు-శక్తి తపం చేసింది
acceleration	g-force ( = 9.80665 m/s²)	locative	{0} గు-శక్తి	అన్ని దిక్కుల 1 గు-శక్తి విష్ణువు ఉన్నాడు	{0} గు-శక్తి	అన్ని దిక్కుల 2 గు-శక్తి విష్ణువు ఉన్నాడు
acceleration	g-force ( = 9.80665 m/s²)	instrumental	{0} గు-శక్తి	1 గు-శక్తి చేత రావణుడు సంహరింపబడ్డాడు	{0} గు-శక్తి	2 గు-శక్తి చేత రావణుడు సంహరింపబడ్డాడు
angle	arc-second ( = 0.0000007˙716049382 rev)	nominative	{0} ఆర్క్ సెకను	1 ఆర్క్ సెకను పాఠము చదువుతున్నాడు	{0} ఆర్క్ సెకన్లు	2 ఆర్క్ సెకన్లు పాఠము చదువుతున్నాడు
angle	arc-second ( = 0.0000007˙716049382 rev)	accusative	{0} ఆర్క్ సెకను	1 ఆర్క్ సెకను వంటకమును వండింది	{0} ఆర్క్ సెకన్లు	2 ఆర్క్ సెకన్లు వంటకమును వండింది
angle	arc-second ( = 0.0000007˙716049382 rev)	dative	{0} ఆర్క్ సెకను	పార్వతి శివుని 1 ఆర్క్ సెకను తపం చేసింది	{0} ఆర్క్ సెకన్లు	పార్వతి శివుని 2 ఆర్క్ సెకన్లు తపం చేసింది
angle	arc-second ( = 0.0000007˙716049382 rev)	locative	{0} ఆర్క్ సెకను	అన్ని దిక్కుల 1 ఆర్క్ సెకను విష్ణువు ఉన్నాడు	{0} ఆర్క్ సెకన్లు	అన్ని దిక్కుల 2 ఆర్క్ సెకన్లు విష్ణువు ఉన్నాడు
angle	arc-second ( = 0.0000007˙716049382 rev)	instrumental	{0} ఆర్క్ సెకను	1 ఆర్క్ సెకను చేత రావణుడు సంహరింపబడ్డాడు	{0} ఆర్క్ సెకన్లు	2 ఆర్క్ సెకన్లు చేత రావణుడు సంహరింపబడ్డాడు
angle	arc-minute ( = 0.00004˙629 rev)	nominative	{0} ఆర్క్ నిమిషం	1 ఆర్క్ నిమిషం పాఠము చదువుతున్నాడు	{0} ఆర్క్ నిమిషాలు	2 ఆర్క్ నిమిషాలు పాఠము చదువుతున్నాడు
angle	arc-minute ( = 0.00004˙629 rev)	accusative	{0} ఆర్క్ నిమిషం	1 ఆర్క్ నిమిషం వంటకమును వండింది	{0} ఆర్క్ నిమిషాలు	2 ఆర్క్ నిమిషాలు వంటకమును వండింది
angle	arc-minute ( = 0.00004˙629 rev)	dative	{0} ఆర్క్ నిమిషం	పార్వతి శివుని 1 ఆర్క్ నిమిషం తపం చేసింది	{0} ఆర్క్ నిమిషాలు	పార్వతి శివుని 2 ఆర్క్ నిమిషాలు తపం చేసింది
angle	arc-minute ( = 0.00004˙629 rev)	locative	{0} ఆర్క్ నిమిషం	అన్ని దిక్కుల 1 ఆర్క్ నిమిషం విష్ణువు ఉన్నాడు	{0} ఆర్క్ నిమిషాలు	అన్ని దిక్కుల 2 ఆర్క్ నిమిషాలు విష్ణువు ఉన్నాడు
angle	arc-minute ( = 0.00004˙629 rev)	instrumental	{0} ఆర్క్ నిమిషం	1 ఆర్క్ నిమిషం చేత రావణుడు సంహరింపబడ్డాడు	{0} ఆర్క్ నిమిషాలు	2 ఆర్క్ నిమిషాలు చేత రావణుడు సంహరింపబడ్డాడు
angle	degree ( = 0.002˙7 rev)	nominative	{0} డిగ్రీ	1 డిగ్రీ పాఠము చదువుతున్నాడు	{0} డిగ్రీలు	2 డిగ్రీలు పాఠము చదువుతున్నాడు
