# Grammatical Features
Marathi	mr	grammaticalCase	general	nominative, accusative, oblique, genitive, dative, locative, ablative, ergative
Marathi	mr	grammaticalGender	general	neuter, masculine, feminine

# Minimal Pairs
Plural	one	{0} घर	<div class='cldr_example'><span class='cldr_substituted'>१</span> घर</div>
Plural	other	{0} घरे	<div class='cldr_example'><span class='cldr_substituted'>२</span> घरे</div>
Case	ablative	{0} दिवसापासून त्याचे प्रयत्न चालू होते	<div class='cldr_example'><span class='cldr_substituted'>२ मिनिटांपासून</span> दिवसापासून त्याचे प्रयत्न चालू होते</div>
Case	accusative	दर {0} दिवसाला येऊन तो विचारणा करत होता	<div class='cldr_example'>दर <span class='cldr_substituted'>२ मिनिटांना</span> दिवसाला येऊन तो विचारणा करत होता</div>
Case	dative	{0} दिवसांसाठी तो गावाला गेला आहे	<div class='cldr_example'><span class='cldr_substituted'>२ मिनिटांसाठी</span> दिवसांसाठी तो गावाला गेला आहे</div>
Case	ergative	{0} दिवसाने काय फरक पडणार?	<div class='cldr_example'><span class='cldr_substituted'>२ मिनिटांनी</span> दिवसाने काय फरक पडणार?</div>
Case	genitive	{0} दिवसांचा कार्यक्रम होता	<div class='cldr_example'><span class='cldr_substituted'>२ मिनिटांचे</span> दिवसांचा कार्यक्रम होता</div>
Case	locative	{0} व्या दिवशी तो हजर झाला	<div class='cldr_example'><span class='cldr_substituted'>२ मिनिटांचा</span> व्या दिवशी तो हजर झाला</div>
Case	nominative	{0} दिवस खूप मजेत गेले	<div class='cldr_example'><span class='cldr_substituted'>१ मिनिट</span> दिवस खूप मजेत गेले</div>
Case	oblique	{0} दिवस	<div class='cldr_example'><span class='cldr_substituted'>१ मिनिट</span> दिवस</div>
Gender	feminine	कॅलरी {0} ने वाढली	<div class='cldr_example'>कॅलरी <span class='cldr_substituted'>रेडियन</span> ने वाढली</div>
Gender	masculine	तो {0} तास खूप महत्वाचा होता	<div class='cldr_example'>तो <span class='cldr_substituted'>मीटर</span> तास खूप महत्वाचा होता</div>
Gender	neuter	ते {0} वर्ष खूप महत्वाचे होते	<div class='cldr_example'>ते <span class='cldr_substituted'>तो  दिवस</span> वर्ष खूप महत्वाचे होते</div>

# Unit Case and Gender Info
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	nominative	{0} जी-फोर्स	१ जी-फोर्स दिवस खूप मजेत गेले	{0} जी-फोर्स	२ जी-फोर्स दिवस खूप मजेत गेले
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	accusative	{0} जी-फोर्सला	दर १ जी-फोर्सला दिवसाला येऊन तो विचारणा करत होता	{0} जी-फोर्सना	दर २ जी-फोर्सना दिवसाला येऊन तो विचारणा करत होता
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	oblique	{0} जी-फोर्स	१ जी-फोर्स दिवस	{0} जी-फोर्स	२ जी-फोर्स दिवस
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	genitive	{0} जी-फोर्सचा	१ जी-फोर्सचा दिवसांचा कार्यक्रम होता	{0} जी-फोर्सचे	२ जी-फोर्सचे दिवसांचा कार्यक्रम होता
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	dative	{0} जी-फोर्सला	१ जी-फोर्सला दिवसांसाठी तो गावाला गेला आहे	{0} जी-फोर्ससाठी	२ जी-फोर्ससाठी दिवसांसाठी तो गावाला गेला आहे
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	locative	{0} जी-फोर्सशी	१ जी-फोर्सशी व्या दिवशी तो हजर झाला	{0} जी-फोर्सचा	२ जी-फोर्सचा व्या दिवशी तो हजर झाला
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	ablative	{0} जी-फोर्सपासून	१ जी-फोर्सपासून दिवसापासून त्याचे प्रयत्न चालू होते	{0} जी-फोर्सहून	२ जी-फोर्सहून दिवसापासून त्याचे प्रयत्न चालू होते
acceleration	g-force ( = 9.80665 m/s²)	masculine	तो जी-फोर्स तास खूप महत्वाचा होता	ergative	{0} जी-फोर्सने	१ जी-फोर्सने दिवसाने काय फरक पडणार?	{0} जी-फोर्सनी	२ जी-फोर्सनी दिवसाने काय फरक पडणार?
angle	arc-second ( = 0.0000007˙716049382 rev)	masculine	तो आर्कसेकंद तास खूप महत्वाचा होता	nominative	{0} आर्कसेकंद	१ आर्कसेकंद दिवस खूप मजेत गेले	{0} आर्कसेकंद	२ आर्कसेकंद दिवस खूप मजेत गेले
angle	arc-second ( = 0.0000007˙716049382 rev)	masculine	तो आर्कसेकंद तास खूप महत्वाचा होता	accusative	{0} आर्कसेकंदास	दर १ आर्कसेकंदास दिवसाला येऊन तो विचारणा करत होता	{0} आर्कसेकंदांना	दर २ आर्कसेकंदांना दिवसाला येऊन तो विचारणा करत होता
